time_ms,rr_ms,rr_s,hr_bpm
894.531,548.828,0.548828,109.32
1447.266,552.734,0.552734,108.55
1988.281,541.016,0.541016,110.9
2523.438,535.156,0.535156,112.12
3068.359,544.922,0.544922,110.11
3482.422,414.062,0.414062,144.91
4134.766,652.344,0.652344,91.98
4669.922,535.156,0.535156,112.12
5193.359,523.438,0.523438,114.63
5591.797,398.438,0.398438,150.59
6220.703,628.906,0.628906,95.4
6724.609,503.906,0.503906,119.07
7222.656,498.047,0.498047,120.47
7722.656,500.0,0.5,120.0
8218.75,496.094,0.496094,120.94
8716.797,498.047,0.498047,120.47
9216.797,500.0,0.5,120.0
9718.75,501.953,0.501953,119.53
10400.391,681.641,0.681641,88.02
10724.609,324.219,0.324219,185.06
11236.328,511.719,0.511719,117.25
11900.391,664.062,0.664062,90.35
12257.812,357.422,0.357422,167.87
14421.875,2164.062,2.164062,27.73
15529.297,1107.422,1.107422,54.18
16064.453,535.156,0.535156,112.12
16591.797,527.344,0.527344,113.78
17410.156,818.359,0.818359,73.32
18142.578,732.422,0.732422,81.92
18664.062,521.484,0.521484,115.06
19187.5,523.438,0.523438,114.63
19730.469,542.969,0.542969,110.5
20269.531,539.062,0.539062,111.3
20808.594,539.062,0.539062,111.3
21181.641,373.047,0.373047,160.84
21765.625,583.984,0.583984,102.74
22482.422,716.797,0.716797,83.71
23044.922,562.5,0.5625,106.67
23636.719,591.797,0.591797,101.39
24251.953,615.234,0.615234,97.52
24841.797,589.844,0.589844,101.72
25455.078,613.281,0.613281,97.83
26080.078,625.0,0.625,96.0
26652.344,572.266,0.572266,104.85
27236.328,583.984,0.583984,102.74
27851.562,615.234,0.615234,97.52
28425.781,574.219,0.574219,104.49
28933.594,507.812,0.507812,118.15
30156.25,1222.656,1.222656,49.07
31333.984,1177.734,1.177734,50.95
31921.875,587.891,0.587891,102.06
33099.609,1177.734,1.177734,50.95
34312.5,1212.891,1.212891,49.47
34953.125,640.625,0.640625,93.66
36759.766,1806.641,1.806641,33.21
37322.266,562.5,0.5625,106.67
37962.891,640.625,0.640625,93.66
38482.422,519.531,0.519531,115.49
40416.016,1933.594,1.933594,31.03
41017.578,601.562,0.601562,99.74
41638.672,621.094,0.621094,96.6
44054.688,2416.016,2.416016,24.83
44662.109,607.422,0.607422,98.78
46486.328,1824.219,1.824219,32.89
47093.75,607.422,0.607422,98.78
47693.359,599.609,0.599609,100.07
48136.719,443.359,0.443359,135.33
48748.047,611.328,0.611328,98.15
49419.922,671.875,0.671875,89.3
49917.969,498.047,0.498047,120.47
50435.547,517.578,0.517578,115.92
51646.484,1210.938,1.210938,49.55
51992.188,345.703,0.345703,173.56
52523.438,531.25,0.53125,112.94
53037.109,513.672,0.513672,116.81
53566.406,529.297,0.529297,113.36
54091.797,525.391,0.525391,114.2
54603.516,511.719,0.511719,117.25
55123.047,519.531,0.519531,115.49
55644.531,521.484,0.521484,115.06
56166.016,521.484,0.521484,115.06
56669.922,503.906,0.503906,119.07
57193.359,523.438,0.523438,114.63
57708.984,515.625,0.515625,116.36
58224.609,515.625,0.515625,116.36
58736.328,511.719,0.511719,117.25
59253.906,517.578,0.517578,115.92
59722.656,468.75,0.46875,128.0
60277.344,554.688,0.554688,108.17
61314.453,1037.109,1.037109,57.85
61824.219,509.766,0.509766,117.7
62345.703,521.484,0.521484,115.06
62861.328,515.625,0.515625,116.36
63361.328,500.0,0.5,120.0
63667.969,306.641,0.306641,195.67
64412.109,744.141,0.744141,80.63
64941.406,529.297,0.529297,113.36
65482.422,541.016,0.541016,110.9
66019.531,537.109,0.537109,111.71
66546.875,527.344,0.527344,113.78
67613.281,1066.406,1.066406,56.26
68271.484,658.203,0.658203,91.16
68691.406,419.922,0.419922,142.88
69226.562,535.156,0.535156,112.12
69763.672,537.109,0.537109,111.71
70285.156,521.484,0.521484,115.06
70804.688,519.531,0.519531,115.49
71322.266,517.578,0.517578,115.92
71681.641,359.375,0.359375,166.96
72371.094,689.453,0.689453,87.03
72923.828,552.734,0.552734,108.55
73400.391,476.562,0.476562,125.9
74404.297,1003.906,1.003906,59.77
75187.5,783.203,0.783203,76.61
75755.859,568.359,0.568359,105.57
76330.078,574.219,0.574219,104.49
76886.719,556.641,0.556641,107.79
77437.5,550.781,0.550781,108.94
77982.422,544.922,0.544922,110.11
78525.391,542.969,0.542969,110.5
80169.922,1644.531,1.644531,36.48
80738.281,568.359,0.568359,105.57
81859.375,1121.094,1.121094,53.52
82427.734,568.359,0.568359,105.57
82986.328,558.594,0.558594,107.41
83953.125,966.797,0.966797,62.06
84669.922,716.797,0.716797,83.71
85232.422,562.5,0.5625,106.67
85783.203,550.781,0.550781,108.94
86900.391,1117.188,1.117188,53.71
87423.828,523.438,0.523438,114.63
88005.859,582.031,0.582031,103.09
88560.547,554.688,0.554688,108.17
89119.141,558.594,0.558594,107.41
90767.578,1648.438,1.648438,36.4
91310.547,542.969,0.542969,110.5
91847.656,537.109,0.537109,111.71
92572.266,724.609,0.724609,82.8
93552.734,980.469,0.980469,61.2
94146.484,593.75,0.59375,101.05
94742.188,595.703,0.595703,100.72
95335.938,593.75,0.59375,101.05
95937.5,601.562,0.601562,99.74
98345.703,2408.203,2.408203,24.91
98931.641,585.938,0.585938,102.4
99515.625,583.984,0.583984,102.74
100363.281,847.656,0.847656,70.78
100861.328,498.047,0.498047,120.47
101373.047,511.719,0.511719,117.25
101882.812,509.766,0.509766,117.7
102392.578,509.766,0.509766,117.7
102902.344,509.766,0.509766,117.7
103425.781,523.438,0.523438,114.63
103941.406,515.625,0.515625,116.36
104519.531,578.125,0.578125,103.78
104962.891,443.359,0.443359,135.33
105476.562,513.672,0.513672,116.81
105988.281,511.719,0.511719,117.25
106490.234,501.953,0.501953,119.53
106992.188,501.953,0.501953,119.53
107500.0,507.812,0.507812,118.15
108007.812,507.812,0.507812,118.15
108824.219,816.406,0.816406,73.49
109771.484,947.266,0.947266,63.34
110566.406,794.922,0.794922,75.48
111082.031,515.625,0.515625,116.36
111591.797,509.766,0.509766,117.7
