time_ms,rr_ms,rr_s,hr_bpm
1136.719,537.109,0.537109,111.71
2169.922,1033.203,1.033203,58.07
2691.406,521.484,0.521484,115.06
3195.312,503.906,0.503906,119.07
3689.453,494.141,0.494141,121.42
4169.922,480.469,0.480469,124.88
4675.781,505.859,0.505859,118.61
5185.547,509.766,0.509766,117.7
5708.984,523.438,0.523438,114.63
6158.203,449.219,0.449219,133.57
6728.516,570.312,0.570312,105.21
7234.375,505.859,0.505859,118.61
7705.078,470.703,0.470703,127.47
8205.078,500.0,0.5,120.0
8707.031,501.953,0.501953,119.53
9220.703,513.672,0.513672,116.81
9697.266,476.562,0.476562,125.9
10214.844,517.578,0.517578,115.92
10724.609,509.766,0.509766,117.7
11218.75,494.141,0.494141,121.42
11662.109,443.359,0.443359,135.33
12187.5,525.391,0.525391,114.2
13685.547,1498.047,1.498047,40.05
14181.641,496.094,0.496094,120.94
14679.688,498.047,0.498047,120.47
15195.312,515.625,0.515625,116.36
15714.844,519.531,0.519531,115.49
16216.797,501.953,0.501953,119.53
16775.391,558.594,0.558594,107.41
17298.828,523.438,0.523438,114.63
17832.031,533.203,0.533203,112.53
18326.172,494.141,0.494141,121.42
18835.938,509.766,0.509766,117.7
19796.875,960.938,0.960938,62.44
20310.547,513.672,0.513672,116.81
20824.219,513.672,0.513672,116.81
21337.891,513.672,0.513672,116.81
21847.656,509.766,0.509766,117.7
22357.422,509.766,0.509766,117.7
22871.094,513.672,0.513672,116.81
23365.234,494.141,0.494141,121.42
23886.719,521.484,0.521484,115.06
24416.016,529.297,0.529297,113.36
24916.016,500.0,0.5,120.0
25453.125,537.109,0.537109,111.71
26001.953,548.828,0.548828,109.32
26542.969,541.016,0.541016,110.9
27083.984,541.016,0.541016,110.9
27607.422,523.438,0.523438,114.63
28126.953,519.531,0.519531,115.49
28603.516,476.562,0.476562,125.9
29093.75,490.234,0.490234,122.39
29585.938,492.188,0.492188,121.9
30156.25,570.312,0.570312,105.21
30728.516,572.266,0.572266,104.85
31310.547,582.031,0.582031,103.09
31894.531,583.984,0.583984,102.74
34150.391,2255.859,2.255859,26.6
34714.844,564.453,0.564453,106.3
35230.469,515.625,0.515625,116.36
35769.531,539.062,0.539062,111.3
36285.156,515.625,0.515625,116.36
36816.406,531.25,0.53125,112.94
37310.547,494.141,0.494141,121.42
37808.594,498.047,0.498047,120.47
38322.266,513.672,0.513672,116.81
38851.562,529.297,0.529297,113.36
39388.672,537.109,0.537109,111.71
39931.641,542.969,0.542969,110.5
40501.953,570.312,0.570312,105.21
41042.969,541.016,0.541016,110.9
41597.656,554.688,0.554688,108.17
42140.625,542.969,0.542969,110.5
42687.5,546.875,0.546875,109.71
43242.188,554.688,0.554688,108.17
43787.109,544.922,0.544922,110.11
44312.5,525.391,0.525391,114.2
44832.031,519.531,0.519531,115.49
45353.516,521.484,0.521484,115.06
45863.281,509.766,0.509766,117.7
46343.75,480.469,0.480469,124.88
46873.047,529.297,0.529297,113.36
47367.188,494.141,0.494141,121.42
47873.047,505.859,0.505859,118.61
48322.266,449.219,0.449219,133.57
48849.609,527.344,0.527344,113.78
49367.188,517.578,0.517578,115.92
50351.562,984.375,0.984375,60.95
50851.562,500.0,0.5,120.0
51341.797,490.234,0.490234,122.39
52312.5,970.703,0.970703,61.81
53121.094,808.594,0.808594,74.2
53755.859,634.766,0.634766,94.52
54263.672,507.812,0.507812,118.15
55105.469,841.797,0.841797,71.28
55773.438,667.969,0.667969,89.82
56164.062,390.625,0.390625,153.6
56781.25,617.188,0.617188,97.22
57291.016,509.766,0.509766,117.7
57804.688,513.672,0.513672,116.81
58328.125,523.438,0.523438,114.63
58875.0,546.875,0.546875,109.71
59410.156,535.156,0.535156,112.12
59929.688,519.531,0.519531,115.49
60439.453,509.766,0.509766,117.7
60955.078,515.625,0.515625,116.36
61482.422,527.344,0.527344,113.78
62001.953,519.531,0.519531,115.49
62525.391,523.438,0.523438,114.63
63035.156,509.766,0.509766,117.7
63572.266,537.109,0.537109,111.71
64097.656,525.391,0.525391,114.2
64640.625,542.969,0.542969,110.5
65181.641,541.016,0.541016,110.9
65728.516,546.875,0.546875,109.71
66265.625,537.109,0.537109,111.71
66796.875,531.25,0.53125,112.94
67330.078,533.203,0.533203,112.53
67861.328,531.25,0.53125,112.94
68398.438,537.109,0.537109,111.71
69378.906,980.469,0.980469,61.2
70000.0,621.094,0.621094,96.6
70421.875,421.875,0.421875,142.22
71064.453,642.578,0.642578,93.37
71601.562,537.109,0.537109,111.71
72154.297,552.734,0.552734,108.55
72695.312,541.016,0.541016,110.9
73259.766,564.453,0.564453,106.3
73808.594,548.828,0.548828,109.32
74328.125,519.531,0.519531,115.49
74890.625,562.5,0.5625,106.67
75406.25,515.625,0.515625,116.36
75916.016,509.766,0.509766,117.7
77443.359,1527.344,1.527344,39.28
77955.078,511.719,0.511719,117.25
78472.656,517.578,0.517578,115.92
79005.859,533.203,0.533203,112.53
79523.438,517.578,0.517578,115.92
80052.734,529.297,0.529297,113.36
80587.891,535.156,0.535156,112.12
80986.328,398.438,0.398438,150.59
81625.0,638.672,0.638672,93.94
82169.922,544.922,0.544922,110.11
82695.312,525.391,0.525391,114.2
83246.094,550.781,0.550781,108.94
83775.391,529.297,0.529297,113.36
84302.734,527.344,0.527344,113.78
84832.031,529.297,0.529297,113.36
85361.328,529.297,0.529297,113.36
85884.766,523.438,0.523438,114.63
86402.344,517.578,0.517578,115.92
86929.688,527.344,0.527344,113.78
87457.031,527.344,0.527344,113.78
87984.375,527.344,0.527344,113.78
88498.047,513.672,0.513672,116.81
89013.672,515.625,0.515625,116.36
89535.156,521.484,0.521484,115.06
90050.781,515.625,0.515625,116.36
90486.328,435.547,0.435547,137.76
91080.078,593.75,0.59375,101.05
91568.359,488.281,0.488281,122.88
92138.672,570.312,0.570312,105.21
92673.828,535.156,0.535156,112.12
93123.047,449.219,0.449219,133.57
94298.828,1175.781,1.175781,51.03
94843.75,544.922,0.544922,110.11
95378.906,535.156,0.535156,112.12
95914.062,535.156,0.535156,112.12
96433.594,519.531,0.519531,115.49
96943.359,509.766,0.509766,117.7
97458.984,515.625,0.515625,116.36
97966.797,507.812,0.507812,118.15
98484.375,517.578,0.517578,115.92
98996.094,511.719,0.511719,117.25
99517.578,521.484,0.521484,115.06
100031.25,513.672,0.513672,116.81
