time_ms,rr_ms,rr_s,hr_bpm
802.734,498.047,0.498047,120.47
1308.594,505.859,0.505859,118.61
1808.594,500.0,0.5,120.0
2300.781,492.188,0.492188,121.9
2785.156,484.375,0.484375,123.87
3285.156,500.0,0.5,120.0
3763.672,478.516,0.478516,125.39
4251.953,488.281,0.488281,122.88
4744.141,492.188,0.492188,121.9
5224.609,480.469,0.480469,124.88
5703.125,478.516,0.478516,125.39
6181.641,478.516,0.478516,125.39
6654.297,472.656,0.472656,126.94
7128.906,474.609,0.474609,126.42
7597.656,468.75,0.46875,128.0
8072.266,474.609,0.474609,126.42
8541.016,468.75,0.46875,128.0
9009.766,468.75,0.46875,128.0
9480.469,470.703,0.470703,127.47
9943.359,462.891,0.462891,129.62
10412.109,468.75,0.46875,128.0
10873.047,460.938,0.460938,130.17
11341.797,468.75,0.46875,128.0
11814.453,472.656,0.472656,126.94
12281.25,466.797,0.466797,128.54
12759.766,478.516,0.478516,125.39
13232.422,472.656,0.472656,126.94
13712.891,480.469,0.480469,124.88
14181.641,468.75,0.46875,128.0
14662.109,480.469,0.480469,124.88
15140.625,478.516,0.478516,125.39
15605.469,464.844,0.464844,129.08
16074.219,468.75,0.46875,128.0
16537.109,462.891,0.462891,129.62
17000.0,462.891,0.462891,129.62
17460.938,460.938,0.460938,130.17
17921.875,460.938,0.460938,130.17
18380.859,458.984,0.458984,130.72
18833.984,453.125,0.453125,132.41
19289.062,455.078,0.455078,131.85
19750.0,460.938,0.460938,130.17
20203.125,453.125,0.453125,132.41
20658.203,455.078,0.455078,131.85
21113.281,455.078,0.455078,131.85
21568.359,455.078,0.455078,131.85
22023.438,455.078,0.455078,131.85
22486.328,462.891,0.462891,129.62
22957.031,470.703,0.470703,127.47
23441.406,484.375,0.484375,123.87
23923.828,482.422,0.482422,124.37
24410.156,486.328,0.486328,123.37
24894.531,484.375,0.484375,123.87
25390.625,496.094,0.496094,120.94
25876.953,486.328,0.486328,123.37
26363.281,486.328,0.486328,123.37
26851.562,488.281,0.488281,122.88
27328.125,476.562,0.476562,125.9
27802.734,474.609,0.474609,126.42
28275.391,472.656,0.472656,126.94
28744.141,468.75,0.46875,128.0
29218.75,474.609,0.474609,126.42
29685.547,466.797,0.466797,128.54
30152.344,466.797,0.466797,128.54
30619.141,466.797,0.466797,128.54
31082.031,462.891,0.462891,129.62
31552.734,470.703,0.470703,127.47
32023.438,470.703,0.470703,127.47
32490.234,466.797,0.466797,128.54
32953.125,462.891,0.462891,129.62
33417.969,464.844,0.464844,129.08
33884.766,466.797,0.466797,128.54
34343.75,458.984,0.458984,130.72
34804.688,460.938,0.460938,130.17
35265.625,460.938,0.460938,130.17
35724.609,458.984,0.458984,130.72
36175.781,451.172,0.451172,132.99
36632.812,457.031,0.457031,131.28
37091.797,458.984,0.458984,130.72
37548.828,457.031,0.457031,131.28
37998.047,449.219,0.449219,133.57
38453.125,455.078,0.455078,131.85
38916.016,462.891,0.462891,129.62
39375.0,458.984,0.458984,130.72
39837.891,462.891,0.462891,129.62
40294.922,457.031,0.457031,131.28
40759.766,464.844,0.464844,129.08
41214.844,455.078,0.455078,131.85
41677.734,462.891,0.462891,129.62
42138.672,460.938,0.460938,130.17
42595.703,457.031,0.457031,131.28
43050.781,455.078,0.455078,131.85
43498.047,447.266,0.447266,134.15
43955.078,457.031,0.457031,131.28
44408.203,453.125,0.453125,132.41
44839.844,431.641,0.431641,139.0
45289.062,449.219,0.449219,133.57
45738.281,449.219,0.449219,133.57
46177.734,439.453,0.439453,136.53
46630.859,453.125,0.453125,132.41
47082.031,451.172,0.451172,132.99
47527.344,445.312,0.445312,134.74
47970.703,443.359,0.443359,135.33
48414.062,443.359,0.443359,135.33
48855.469,441.406,0.441406,135.93
49298.828,443.359,0.443359,135.33
49746.094,447.266,0.447266,134.15
50201.172,455.078,0.455078,131.85
50662.109,460.938,0.460938,130.17
51128.906,466.797,0.466797,128.54
51607.422,478.516,0.478516,125.39
52089.844,482.422,0.482422,124.37
52576.172,486.328,0.486328,123.37
53062.5,486.328,0.486328,123.37
53548.828,486.328,0.486328,123.37
54035.156,486.328,0.486328,123.37
54511.719,476.562,0.476562,125.9
54992.188,480.469,0.480469,124.88
55458.984,466.797,0.466797,128.54
55912.109,453.125,0.453125,132.41
56378.906,466.797,0.466797,128.54
56835.938,457.031,0.457031,131.28
57302.734,466.797,0.466797,128.54
57761.719,458.984,0.458984,130.72
58224.609,462.891,0.462891,129.62
58681.641,457.031,0.457031,131.28
59136.719,455.078,0.455078,131.85
59591.797,455.078,0.455078,131.85
60048.828,457.031,0.457031,131.28
60513.672,464.844,0.464844,129.08
60970.703,457.031,0.457031,131.28
61433.594,462.891,0.462891,129.62
61896.484,462.891,0.462891,129.62
62359.375,462.891,0.462891,129.62
62816.406,457.031,0.457031,131.28
63281.25,464.844,0.464844,129.08
63751.953,470.703,0.470703,127.47
64226.562,474.609,0.474609,126.42
64691.406,464.844,0.464844,129.08
65160.156,468.75,0.46875,128.0
65628.906,468.75,0.46875,128.0
66095.703,466.797,0.466797,128.54
66554.688,458.984,0.458984,130.72
67023.438,468.75,0.46875,128.0
67494.141,470.703,0.470703,127.47
67960.938,466.797,0.466797,128.54
68437.5,476.562,0.476562,125.9
68910.156,472.656,0.472656,126.94
69380.859,470.703,0.470703,127.47
69855.469,474.609,0.474609,126.42
70314.453,458.984,0.458984,130.72
70785.156,470.703,0.470703,127.47
71265.625,480.469,0.480469,124.88
72037.109,771.484,0.771484,77.77
72710.938,673.828,0.673828,89.04
73201.172,490.234,0.490234,122.39
73687.5,486.328,0.486328,123.37
74181.641,494.141,0.494141,121.42
74669.922,488.281,0.488281,122.88
75156.25,486.328,0.486328,123.37
75636.719,480.469,0.480469,124.88
76115.234,478.516,0.478516,125.39
76597.656,482.422,0.482422,124.37
77064.453,466.797,0.466797,128.54
77539.062,474.609,0.474609,126.42
78015.625,476.562,0.476562,125.9
78480.469,464.844,0.464844,129.08
78947.266,466.797,0.466797,128.54
79416.016,468.75,0.46875,128.0
79884.766,468.75,0.46875,128.0
80357.422,472.656,0.472656,126.94
80824.219,466.797,0.466797,128.54
81294.922,470.703,0.470703,127.47
81775.391,480.469,0.480469,124.88
82273.438,498.047,0.498047,120.47
82755.859,482.422,0.482422,124.37
83251.953,496.094,0.496094,120.94
83755.859,503.906,0.503906,119.07
84251.953,496.094,0.496094,120.94
84753.906,501.953,0.501953,119.53
85248.047,494.141,0.494141,121.42
85751.953,503.906,0.503906,119.07
86244.141,492.188,0.492188,121.9
86738.281,494.141,0.494141,121.42
87234.375,496.094,0.496094,120.94
87732.422,498.047,0.498047,120.47
88224.609,492.188,0.492188,121.9
88705.078,480.469,0.480469,124.88
89191.406,486.328,0.486328,123.37
89673.828,482.422,0.482422,124.37
90164.062,490.234,0.490234,122.39
90660.156,496.094,0.496094,120.94
91156.25,496.094,0.496094,120.94
91654.297,498.047,0.498047,120.47
92148.438,494.141,0.494141,121.42
92648.438,500.0,0.5,120.0
93154.297,505.859,0.505859,118.61
93654.297,500.0,0.5,120.0
94162.109,507.812,0.507812,118.15
94658.203,496.094,0.496094,120.94
95152.344,494.141,0.494141,121.42
95644.531,492.188,0.492188,121.9
96140.625,496.094,0.496094,120.94
96628.906,488.281,0.488281,122.88
97109.375,480.469,0.480469,124.88
97601.562,492.188,0.492188,121.9
98089.844,488.281,0.488281,122.88
98580.078,490.234,0.490234,122.39
