time_ms,rr_ms,rr_s,hr_bpm
960.938,460.938,0.460938,130.17
1771.484,810.547,0.810547,74.02
2386.719,615.234,0.615234,97.52
3013.672,626.953,0.626953,95.7
3615.234,601.562,0.601562,99.74
4250.0,634.766,0.634766,94.52
4867.188,617.188,0.617188,97.22
5750.0,882.812,0.882812,67.96
6626.953,876.953,0.876953,68.42
7203.125,576.172,0.576172,104.14
7781.25,578.125,0.578125,103.78
8357.422,576.172,0.576172,104.14
9025.391,667.969,0.667969,89.82
9673.828,648.438,0.648438,92.53
10328.125,654.297,0.654297,91.7
11017.578,689.453,0.689453,87.03
11656.25,638.672,0.638672,93.94
12289.062,632.812,0.632812,94.81
12875.0,585.938,0.585938,102.4
13480.469,605.469,0.605469,99.1
14070.312,589.844,0.589844,101.72
14654.297,583.984,0.583984,102.74
15238.281,583.984,0.583984,102.74
15800.781,562.5,0.5625,106.67
16357.422,556.641,0.556641,107.79
16919.922,562.5,0.5625,106.67
17462.891,542.969,0.542969,110.5
18007.812,544.922,0.544922,110.11
18564.453,556.641,0.556641,107.79
19160.156,595.703,0.595703,100.72
19800.781,640.625,0.640625,93.66
20480.469,679.688,0.679688,88.28
21181.641,701.172,0.701172,85.57
21908.203,726.562,0.726562,82.58
22628.906,720.703,0.720703,83.25
23320.312,691.406,0.691406,86.78
25339.844,2019.531,2.019531,29.71
25972.656,632.812,0.632812,94.81
26599.609,626.953,0.626953,95.7
27259.766,660.156,0.660156,90.89
27892.578,632.812,0.632812,94.81
28486.328,593.75,0.59375,101.05
29148.438,662.109,0.662109,90.62
29808.594,660.156,0.660156,90.89
30447.266,638.672,0.638672,93.94
31091.797,644.531,0.644531,93.09
31707.031,615.234,0.615234,97.52
32359.375,652.344,0.652344,91.98
32988.281,628.906,0.628906,95.4
33611.328,623.047,0.623047,96.3
34210.938,599.609,0.599609,100.07
34826.172,615.234,0.615234,97.52
35451.172,625.0,0.625,96.0
36048.828,597.656,0.597656,100.39
36625.0,576.172,0.576172,104.14
37220.703,595.703,0.595703,100.72
37810.547,589.844,0.589844,101.72
38460.938,650.391,0.650391,92.25
39095.703,634.766,0.634766,94.52
39734.375,638.672,0.638672,93.94
40328.125,593.75,0.59375,101.05
40945.312,617.188,0.617188,97.22
41533.203,587.891,0.587891,102.06
42146.484,613.281,0.613281,97.83
42781.25,634.766,0.634766,94.52
43392.578,611.328,0.611328,98.15
44039.062,646.484,0.646484,92.81
44683.594,644.531,0.644531,93.09
45351.562,667.969,0.667969,89.82
45970.703,619.141,0.619141,96.91
46574.219,603.516,0.603516,99.42
47166.016,591.797,0.591797,101.39
48054.688,888.672,0.888672,67.52
48957.031,902.344,0.902344,66.49
49535.156,578.125,0.578125,103.78
50117.188,582.031,0.582031,103.09
50720.703,603.516,0.603516,99.42
51285.156,564.453,0.564453,106.3
51869.141,583.984,0.583984,102.74
52458.984,589.844,0.589844,101.72
53054.688,595.703,0.595703,100.72
53671.875,617.188,0.617188,97.22
54320.312,648.438,0.648438,92.53
54978.516,658.203,0.658203,91.16
55628.906,650.391,0.650391,92.25
56283.203,654.297,0.654297,91.7
56906.25,623.047,0.623047,96.3
57511.719,605.469,0.605469,99.1
58117.188,605.469,0.605469,99.1
58720.703,603.516,0.603516,99.42
59324.219,603.516,0.603516,99.42
59951.172,626.953,0.626953,95.7
60611.328,660.156,0.660156,90.89
61294.922,683.594,0.683594,87.77
61992.188,697.266,0.697266,86.05
62677.734,685.547,0.685547,87.52
63347.656,669.922,0.669922,89.56
64023.438,675.781,0.675781,88.79
64679.688,656.25,0.65625,91.43
65312.5,632.812,0.632812,94.81
65929.688,617.188,0.617188,97.22
66544.922,615.234,0.615234,97.52
67173.828,628.906,0.628906,95.4
67802.734,628.906,0.628906,95.4
68417.969,615.234,0.615234,97.52
69035.156,617.188,0.617188,97.22
69716.797,681.641,0.681641,88.02
70439.453,722.656,0.722656,83.03
71144.531,705.078,0.705078,85.1
71810.547,666.016,0.666016,90.09
72490.234,679.688,0.679688,88.28
73171.875,681.641,0.681641,88.02
73847.656,675.781,0.675781,88.79
74482.422,634.766,0.634766,94.52
75117.188,634.766,0.634766,94.52
75740.234,623.047,0.623047,96.3
76367.188,626.953,0.626953,95.7
76974.609,607.422,0.607422,98.78
77589.844,615.234,0.615234,97.52
78232.422,642.578,0.642578,93.37
78908.203,675.781,0.675781,88.79
80289.062,1380.859,1.380859,43.45
81011.719,722.656,0.722656,83.03
81761.719,750.0,0.75,80.0
82476.562,714.844,0.714844,83.93
83193.359,716.797,0.716797,83.71
83888.672,695.312,0.695312,86.29
84572.266,683.594,0.683594,87.77
85210.938,638.672,0.638672,93.94
85835.938,625.0,0.625,96.0
86427.734,591.797,0.591797,101.39
87011.719,583.984,0.583984,102.74
87587.891,576.172,0.576172,104.14
88166.016,578.125,0.578125,103.78
88775.391,609.375,0.609375,98.46
89388.672,613.281,0.613281,97.83
90019.531,630.859,0.630859,95.11
90673.828,654.297,0.654297,91.7
91359.375,685.547,0.685547,87.52
92052.734,693.359,0.693359,86.54
92710.938,658.203,0.658203,91.16
93375.0,664.062,0.664062,90.35
94041.016,666.016,0.666016,90.09
94705.078,664.062,0.664062,90.35
95345.703,640.625,0.640625,93.66
95996.094,650.391,0.650391,92.25
96654.297,658.203,0.658203,91.16
97326.172,671.875,0.671875,89.3
97976.562,650.391,0.650391,92.25
98625.0,648.438,0.648438,92.53
99287.109,662.109,0.662109,90.62
99951.172,664.062,0.664062,90.35
100611.328,660.156,0.660156,90.89
101236.328,625.0,0.625,96.0
101865.234,628.906,0.628906,95.4
102501.953,636.719,0.636719,94.23
103158.203,656.25,0.65625,91.43
103775.391,617.188,0.617188,97.22
104382.812,607.422,0.607422,98.78
105005.859,623.047,0.623047,96.3
105656.25,650.391,0.650391,92.25
106316.406,660.156,0.660156,90.89
106958.984,642.578,0.642578,93.37
107644.531,685.547,0.685547,87.52
