time_ms,rr_ms,rr_s,hr_bpm
1162.109,498.047,0.498047,120.47
1652.344,490.234,0.490234,122.39
2138.672,486.328,0.486328,123.37
2609.375,470.703,0.470703,127.47
3083.984,474.609,0.474609,126.42
3568.359,484.375,0.484375,123.87
4039.062,470.703,0.470703,127.47
4511.719,472.656,0.472656,126.94
4988.281,476.562,0.476562,125.9
5458.984,470.703,0.470703,127.47
5933.594,474.609,0.474609,126.42
6394.531,460.938,0.460938,130.17
6851.562,457.031,0.457031,131.28
7308.594,457.031,0.457031,131.28
7765.625,457.031,0.457031,131.28
8236.328,470.703,0.470703,127.47
8701.172,464.844,0.464844,129.08
9146.484,445.312,0.445312,134.74
9597.656,451.172,0.451172,132.99
10052.734,455.078,0.455078,131.85
10523.438,470.703,0.470703,127.47
11000.0,476.562,0.476562,125.9
11466.797,466.797,0.466797,128.54
11927.734,460.938,0.460938,130.17
12388.672,460.938,0.460938,130.17
12853.516,464.844,0.464844,129.08
13314.453,460.938,0.460938,130.17
13779.297,464.844,0.464844,129.08
14234.375,455.078,0.455078,131.85
14695.312,460.938,0.460938,130.17
15167.969,472.656,0.472656,126.94
15640.625,472.656,0.472656,126.94
16115.234,474.609,0.474609,126.42
16580.078,464.844,0.464844,129.08
17041.016,460.938,0.460938,130.17
17503.906,462.891,0.462891,129.62
17960.938,457.031,0.457031,131.28
18423.828,462.891,0.462891,129.62
18892.578,468.75,0.46875,128.0
19359.375,466.797,0.466797,128.54
19820.312,460.938,0.460938,130.17
20277.344,457.031,0.457031,131.28
20746.094,468.75,0.46875,128.0
21214.844,468.75,0.46875,128.0
21693.359,478.516,0.478516,125.39
22167.969,474.609,0.474609,126.42
22617.188,449.219,0.449219,133.57
23070.312,453.125,0.453125,132.41
23527.344,457.031,0.457031,131.28
23994.141,466.797,0.466797,128.54
24453.125,458.984,0.458984,130.72
24906.25,453.125,0.453125,132.41
25361.328,455.078,0.455078,131.85
25812.5,451.172,0.451172,132.99
26261.719,449.219,0.449219,133.57
26716.797,455.078,0.455078,131.85
27167.969,451.172,0.451172,132.99
27611.328,443.359,0.443359,135.33
28048.828,437.5,0.4375,137.14
28482.422,433.594,0.433594,138.38
28921.875,439.453,0.439453,136.53
29363.281,441.406,0.441406,135.93
29820.312,457.031,0.457031,131.28
30283.203,462.891,0.462891,129.62
30746.094,462.891,0.462891,129.62
31199.219,453.125,0.453125,132.41
31634.766,435.547,0.435547,137.76
32074.219,439.453,0.439453,136.53
32523.438,449.219,0.449219,133.57
32986.328,462.891,0.462891,129.62
33457.031,470.703,0.470703,127.47
33919.922,462.891,0.462891,129.62
34373.047,453.125,0.453125,132.41
34820.312,447.266,0.447266,134.15
35267.578,447.266,0.447266,134.15
35712.891,445.312,0.445312,134.74
36158.203,445.312,0.445312,134.74
36601.562,443.359,0.443359,135.33
37041.016,439.453,0.439453,136.53
37476.562,435.547,0.435547,137.76
37925.781,449.219,0.449219,133.57
38386.719,460.938,0.460938,130.17
38830.078,443.359,0.443359,135.33
39287.109,457.031,0.457031,131.28
39746.094,458.984,0.458984,130.72
40207.031,460.938,0.460938,130.17
40673.828,466.797,0.466797,128.54
41150.391,476.562,0.476562,125.9
41638.672,488.281,0.488281,122.88
42113.281,474.609,0.474609,126.42
42601.562,488.281,0.488281,122.88
43109.375,507.812,0.507812,118.15
43613.281,503.906,0.503906,119.07
44101.562,488.281,0.488281,122.88
44583.984,482.422,0.482422,124.37
45054.688,470.703,0.470703,127.47
45511.719,457.031,0.457031,131.28
45962.891,451.172,0.451172,132.99
46402.344,439.453,0.439453,136.53
46843.75,441.406,0.441406,135.93
47296.875,453.125,0.453125,132.41
47751.953,455.078,0.455078,131.85
48197.266,445.312,0.445312,134.74
48634.766,437.5,0.4375,137.14
49082.031,447.266,0.447266,134.15
49537.109,455.078,0.455078,131.85
49998.047,460.938,0.460938,130.17
50472.656,474.609,0.474609,126.42
50949.219,476.562,0.476562,125.9
51408.203,458.984,0.458984,130.72
51869.141,460.938,0.460938,130.17
52333.984,464.844,0.464844,129.08
52804.688,470.703,0.470703,127.47
53287.109,482.422,0.482422,124.37
53769.531,482.422,0.482422,124.37
54240.234,470.703,0.470703,127.47
54712.891,472.656,0.472656,126.94
55189.453,476.562,0.476562,125.9
55656.25,466.797,0.466797,128.54
56136.719,480.469,0.480469,124.88
56601.562,464.844,0.464844,129.08
57062.5,460.938,0.460938,130.17
57529.297,466.797,0.466797,128.54
58003.906,474.609,0.474609,126.42
58472.656,468.75,0.46875,128.0
58949.219,476.562,0.476562,125.9
59416.016,466.797,0.466797,128.54
59878.906,462.891,0.462891,129.62
60333.984,455.078,0.455078,131.85
60779.297,445.312,0.445312,134.74
61222.656,443.359,0.443359,135.33
61666.016,443.359,0.443359,135.33
62097.656,431.641,0.431641,139.0
62531.25,433.594,0.433594,138.38
62972.656,441.406,0.441406,135.93
63439.453,466.797,0.466797,128.54
63908.203,468.75,0.46875,128.0
64380.859,472.656,0.472656,126.94
64865.234,484.375,0.484375,123.87
65341.797,476.562,0.476562,125.9
65808.594,466.797,0.466797,128.54
66265.625,457.031,0.457031,131.28
66730.469,464.844,0.464844,129.08
67207.031,476.562,0.476562,125.9
67687.5,480.469,0.480469,124.88
68166.016,478.516,0.478516,125.39
68623.047,457.031,0.457031,131.28
69087.891,464.844,0.464844,129.08
69556.641,468.75,0.46875,128.0
70027.344,470.703,0.470703,127.47
70500.0,472.656,0.472656,126.94
70970.703,470.703,0.470703,127.47
71441.406,470.703,0.470703,127.47
71904.297,462.891,0.462891,129.62
72355.469,451.172,0.451172,132.99
72800.781,445.312,0.445312,134.74
73236.328,435.547,0.435547,137.76
73669.922,433.594,0.433594,138.38
74123.047,453.125,0.453125,132.41
74583.984,460.938,0.460938,130.17
75078.125,494.141,0.494141,121.42
75574.219,496.094,0.496094,120.94
76068.359,494.141,0.494141,121.42
76542.969,474.609,0.474609,126.42
77013.672,470.703,0.470703,127.47
77500.0,486.328,0.486328,123.37
78005.859,505.859,0.505859,118.61
78533.203,527.344,0.527344,113.78
79064.453,531.25,0.53125,112.94
79582.031,517.578,0.517578,115.92
80083.984,501.953,0.501953,119.53
80603.516,519.531,0.519531,115.49
81130.859,527.344,0.527344,113.78
81658.203,527.344,0.527344,113.78
82183.594,525.391,0.525391,114.2
82675.781,492.188,0.492188,121.9
83162.109,486.328,0.486328,123.37
83636.719,474.609,0.474609,126.42
84111.328,474.609,0.474609,126.42
84591.797,480.469,0.480469,124.88
85062.5,470.703,0.470703,127.47
85519.531,457.031,0.457031,131.28
85968.75,449.219,0.449219,133.57
86419.922,451.172,0.451172,132.99
86878.906,458.984,0.458984,130.72
87335.938,457.031,0.457031,131.28
87785.156,449.219,0.449219,133.57
88230.469,445.312,0.445312,134.74
88679.688,449.219,0.449219,133.57
89144.531,464.844,0.464844,129.08
89615.234,470.703,0.470703,127.47
90085.938,470.703,0.470703,127.47
90548.828,462.891,0.462891,129.62
91021.484,472.656,0.472656,126.94
91500.0,478.516,0.478516,125.39
91992.188,492.188,0.492188,121.9
92474.609,482.422,0.482422,124.37
92947.266,472.656,0.472656,126.94
93416.016,468.75,0.46875,128.0
93904.297,488.281,0.488281,122.88
94396.484,492.188,0.492188,121.9
94884.766,488.281,0.488281,122.88
95357.422,472.656,0.472656,126.94
95828.125,470.703,0.470703,127.47
96294.922,466.797,0.466797,128.54
96753.906,458.984,0.458984,130.72
97210.938,457.031,0.457031,131.28
97671.875,460.938,0.460938,130.17
98144.531,472.656,0.472656,126.94
98603.516,458.984,0.458984,130.72
99062.5,458.984,0.458984,130.72
99533.203,470.703,0.470703,127.47
100017.578,484.375,0.484375,123.87
100496.094,478.516,0.478516,125.39
100966.797,470.703,0.470703,127.47
101441.406,474.609,0.474609,126.42
101927.734,486.328,0.486328,123.37
102406.25,478.516,0.478516,125.39
102882.812,476.562,0.476562,125.9
103361.328,478.516,0.478516,125.39
103843.75,482.422,0.482422,124.37
104326.172,482.422,0.482422,124.37
104806.641,480.469,0.480469,124.88
105277.344,470.703,0.470703,127.47
105751.953,474.609,0.474609,126.42
106230.469,478.516,0.478516,125.39
106707.031,476.562,0.476562,125.9
107171.875,464.844,0.464844,129.08
107636.719,464.844,0.464844,129.08
108099.609,462.891,0.462891,129.62
108566.406,466.797,0.466797,128.54
109046.875,480.469,0.480469,124.88
109511.719,464.844,0.464844,129.08
109970.703,458.984,0.458984,130.72
110423.828,453.125,0.453125,132.41
110876.953,453.125,0.453125,132.41
111332.031,455.078,0.455078,131.85
