time_ms,rr_ms,rr_s,hr_bpm
1330.078,562.5,0.5625,106.67
1892.578,562.5,0.5625,106.67
2453.125,560.547,0.560547,107.04
3001.953,548.828,0.548828,109.32
3550.781,548.828,0.548828,109.32
4097.656,546.875,0.546875,109.71
4644.531,546.875,0.546875,109.71
5175.781,531.25,0.53125,112.94
5710.938,535.156,0.535156,112.12
6246.094,535.156,0.535156,112.12
6808.594,562.5,0.5625,106.67
7443.359,634.766,0.634766,94.52
8203.125,759.766,0.759766,78.97
8939.453,736.328,0.736328,81.49
9667.969,728.516,0.728516,82.36
10373.047,705.078,0.705078,85.1
11031.25,658.203,0.658203,91.16
11662.109,630.859,0.630859,95.11
12261.719,599.609,0.599609,100.07
12851.562,589.844,0.589844,101.72
13419.922,568.359,0.568359,105.57
13982.422,562.5,0.5625,106.67
14533.203,550.781,0.550781,108.94
15072.266,539.062,0.539062,111.3
15607.422,535.156,0.535156,112.12
16142.578,535.156,0.535156,112.12
16683.594,541.016,0.541016,110.9
17238.281,554.688,0.554688,108.17
17832.031,593.75,0.59375,101.05
18449.219,617.188,0.617188,97.22
19072.266,623.047,0.623047,96.3
19679.688,607.422,0.607422,98.78
20281.25,601.562,0.601562,99.74
20894.531,613.281,0.613281,97.83
21490.234,595.703,0.595703,100.72
22080.078,589.844,0.589844,101.72
22660.156,580.078,0.580078,103.43
23244.141,583.984,0.583984,102.74
23814.453,570.312,0.570312,105.21
24373.047,558.594,0.558594,107.41
24916.016,542.969,0.542969,110.5
25451.172,535.156,0.535156,112.12
26000.0,548.828,0.548828,109.32
26572.266,572.266,0.572266,104.85
27210.938,638.672,0.638672,93.94
27904.297,693.359,0.693359,86.54
28607.422,703.125,0.703125,85.33
29333.984,726.562,0.726562,82.58
30044.922,710.938,0.710938,84.4
30720.703,675.781,0.675781,88.79
31363.281,642.578,0.642578,93.37
31982.422,619.141,0.619141,96.91
32582.031,599.609,0.599609,100.07
33160.156,578.125,0.578125,103.78
33712.891,552.734,0.552734,108.55
34271.484,558.594,0.558594,107.41
34824.219,552.734,0.552734,108.55
35408.203,583.984,0.583984,102.74
36021.484,613.281,0.613281,97.83
36638.672,617.188,0.617188,97.22
37234.375,595.703,0.595703,100.72
37826.172,591.797,0.591797,101.39
38419.922,593.75,0.59375,101.05
39025.391,605.469,0.605469,99.1
39630.859,605.469,0.605469,99.1
40250.0,619.141,0.619141,96.91
40859.375,609.375,0.609375,98.46
41478.516,619.141,0.619141,96.91
42085.938,607.422,0.607422,98.78
42699.219,613.281,0.613281,97.83
43296.875,597.656,0.597656,100.39
43892.578,595.703,0.595703,100.72
44455.078,562.5,0.5625,106.67
45007.812,552.734,0.552734,108.55
45554.688,546.875,0.546875,109.71
46099.609,544.922,0.544922,110.11
46648.438,548.828,0.548828,109.32
47203.125,554.688,0.554688,108.17
47759.766,556.641,0.556641,107.79
48322.266,562.5,0.5625,106.67
48867.188,544.922,0.544922,110.11
49421.875,554.688,0.554688,108.17
49974.609,552.734,0.552734,108.55
50548.828,574.219,0.574219,104.49
51115.234,566.406,0.566406,105.93
51683.594,568.359,0.568359,105.57
52251.953,568.359,0.568359,105.57
52804.688,552.734,0.552734,108.55
53357.422,552.734,0.552734,108.55
53912.109,554.688,0.554688,108.17
54455.078,542.969,0.542969,110.5
55000.0,544.922,0.544922,110.11
55539.062,539.062,0.539062,111.3
56056.641,517.578,0.517578,115.92
56580.078,523.438,0.523438,114.63
57101.562,521.484,0.521484,115.06
57626.953,525.391,0.525391,114.2
58179.688,552.734,0.552734,108.55
58804.688,625.0,0.625,96.0
59496.094,691.406,0.691406,86.78
60140.625,644.531,0.644531,93.09
60773.438,632.812,0.632812,94.81
61392.578,619.141,0.619141,96.91
62023.438,630.859,0.630859,95.11
62652.344,628.906,0.628906,95.4
63312.5,660.156,0.660156,90.89
63945.312,632.812,0.632812,94.81
64554.688,609.375,0.609375,98.46
65150.391,595.703,0.595703,100.72
65740.234,589.844,0.589844,101.72
66302.734,562.5,0.5625,106.67
66869.141,566.406,0.566406,105.93
67425.781,556.641,0.556641,107.79
67984.375,558.594,0.558594,107.41
68523.438,539.062,0.539062,111.3
69064.453,541.016,0.541016,110.9
69605.469,541.016,0.541016,110.9
70156.25,550.781,0.550781,108.94
70703.125,546.875,0.546875,109.71
71251.953,548.828,0.548828,109.32
71792.969,541.016,0.541016,110.9
72351.562,558.594,0.558594,107.41
72939.453,587.891,0.587891,102.06
73566.406,626.953,0.626953,95.7
74181.641,615.234,0.615234,97.52
74757.812,576.172,0.576172,104.14
75351.562,593.75,0.59375,101.05
75925.781,574.219,0.574219,104.49
76523.438,597.656,0.597656,100.39
77107.422,583.984,0.583984,102.74
77685.547,578.125,0.578125,103.78
78257.812,572.266,0.572266,104.85
78820.312,562.5,0.5625,106.67
79378.906,558.594,0.558594,107.41
79945.312,566.406,0.566406,105.93
80503.906,558.594,0.558594,107.41
81062.5,558.594,0.558594,107.41
81615.234,552.734,0.552734,108.55
82181.641,566.406,0.566406,105.93
82744.141,562.5,0.5625,106.67
83310.547,566.406,0.566406,105.93
83876.953,566.406,0.566406,105.93
84451.172,574.219,0.574219,104.49
85042.969,591.797,0.591797,101.39
85621.094,578.125,0.578125,103.78
86191.406,570.312,0.570312,105.21
86759.766,568.359,0.568359,105.57
87326.172,566.406,0.566406,105.93
87882.812,556.641,0.556641,107.79
88441.406,558.594,0.558594,107.41
88996.094,554.688,0.554688,108.17
89558.594,562.5,0.5625,106.67
90117.188,558.594,0.558594,107.41
90675.781,558.594,0.558594,107.41
91228.516,552.734,0.552734,108.55
91785.156,556.641,0.556641,107.79
92328.125,542.969,0.542969,110.5
92871.094,542.969,0.542969,110.5
93412.109,541.016,0.541016,110.9
93962.891,550.781,0.550781,108.94
94515.625,552.734,0.552734,108.55
95078.125,562.5,0.5625,106.67
95644.531,566.406,0.566406,105.93
96203.125,558.594,0.558594,107.41
96742.188,539.062,0.539062,111.3
97273.438,531.25,0.53125,112.94
97806.641,533.203,0.533203,112.53
98326.172,519.531,0.519531,115.49
98847.656,521.484,0.521484,115.06
99392.578,544.922,0.544922,110.11
99964.844,572.266,0.572266,104.85
100562.5,597.656,0.597656,100.39
101144.531,582.031,0.582031,103.09
101734.375,589.844,0.589844,101.72
102326.172,591.797,0.591797,101.39
102943.359,617.188,0.617188,97.22
103539.062,595.703,0.595703,100.72
104134.766,595.703,0.595703,100.72
104712.891,578.125,0.578125,103.78
105308.594,595.703,0.595703,100.72
105882.812,574.219,0.574219,104.49
106451.172,568.359,0.568359,105.57
107015.625,564.453,0.564453,106.3
107574.219,558.594,0.558594,107.41
108125.0,550.781,0.550781,108.94
108681.641,556.641,0.556641,107.79
109224.609,542.969,0.542969,110.5
109765.625,541.016,0.541016,110.9
110312.5,546.875,0.546875,109.71
110861.328,548.828,0.548828,109.32
111412.109,550.781,0.550781,108.94
