time_ms,rr_ms,rr_s,hr_bpm
1484.375,662.109,0.662109,90.62
2150.391,666.016,0.666016,90.09
2804.688,654.297,0.654297,91.7
3447.266,642.578,0.642578,93.37
4091.797,644.531,0.644531,93.09
4738.281,646.484,0.646484,92.81
5378.906,640.625,0.640625,93.66
6003.906,625.0,0.625,96.0
6640.625,636.719,0.636719,94.23
7273.438,632.812,0.632812,94.81
7869.141,595.703,0.595703,100.72
8460.938,591.797,0.591797,101.39
9070.312,609.375,0.609375,98.46
9675.781,605.469,0.605469,99.1
10291.016,615.234,0.615234,97.52
10896.484,605.469,0.605469,99.1
11503.906,607.422,0.607422,98.78
12121.094,617.188,0.617188,97.22
12742.188,621.094,0.621094,96.6
13367.188,625.0,0.625,96.0
13988.281,621.094,0.621094,96.6
14611.328,623.047,0.623047,96.3
15244.141,632.812,0.632812,94.81
15857.422,613.281,0.613281,97.83
16476.562,619.141,0.619141,96.91
17070.312,593.75,0.59375,101.05
17662.109,591.797,0.591797,101.39
18251.953,589.844,0.589844,101.72
18855.469,603.516,0.603516,99.42
19462.891,607.422,0.607422,98.78
20058.594,595.703,0.595703,100.72
20626.953,568.359,0.568359,105.57
21259.766,632.812,0.632812,94.81
21886.719,626.953,0.626953,95.7
22517.578,630.859,0.630859,95.11
23169.922,652.344,0.652344,91.98
23808.594,638.672,0.638672,93.94
24439.453,630.859,0.630859,95.11
25048.828,609.375,0.609375,98.46
25644.531,595.703,0.595703,100.72
26208.984,564.453,0.564453,106.3
26794.922,585.938,0.585938,102.4
27369.141,574.219,0.574219,104.49
27955.078,585.938,0.585938,102.4
28542.969,587.891,0.587891,102.06
29136.719,593.75,0.59375,101.05
29738.281,601.562,0.601562,99.74
30304.688,566.406,0.566406,105.93
30914.062,609.375,0.609375,98.46
31539.062,625.0,0.625,96.0
32167.969,628.906,0.628906,95.4
32802.734,634.766,0.634766,94.52
33441.406,638.672,0.638672,93.94
34072.266,630.859,0.630859,95.11
34697.266,625.0,0.625,96.0
35314.453,617.188,0.617188,97.22
35916.016,601.562,0.601562,99.74
36509.766,593.75,0.59375,101.05
37117.188,607.422,0.607422,98.78
37708.984,591.797,0.591797,101.39
38300.781,591.797,0.591797,101.39
38904.297,603.516,0.603516,99.42
39513.672,609.375,0.609375,98.46
40117.188,603.516,0.603516,99.42
40716.797,599.609,0.599609,100.07
41302.734,585.938,0.585938,102.4
41886.719,583.984,0.583984,102.74
42468.75,582.031,0.582031,103.09
43050.781,582.031,0.582031,103.09
43642.578,591.797,0.591797,101.39
44238.281,595.703,0.595703,100.72
44851.562,613.281,0.613281,97.83
45484.375,632.812,0.632812,94.81
46128.906,644.531,0.644531,93.09
46783.203,654.297,0.654297,91.7
47417.969,634.766,0.634766,94.52
48074.219,656.25,0.65625,91.43
48730.469,656.25,0.65625,91.43
49378.906,648.438,0.648438,92.53
50023.438,644.531,0.644531,93.09
50646.484,623.047,0.623047,96.3
51275.391,628.906,0.628906,95.4
51880.859,605.469,0.605469,99.1
52476.562,595.703,0.595703,100.72
53054.688,578.125,0.578125,103.78
53640.625,585.938,0.585938,102.4
54214.844,574.219,0.574219,104.49
54808.594,593.75,0.59375,101.05
55396.484,587.891,0.587891,102.06
55996.094,599.609,0.599609,100.07
56619.141,623.047,0.623047,96.3
57259.766,640.625,0.640625,93.66
57908.203,648.438,0.648438,92.53
