time_ms,rr_ms,rr_s,hr_bpm
949.219,544.922,0.544922,110.11
1439.453,490.234,0.490234,122.39
1964.844,525.391,0.525391,114.2
2464.844,500.0,0.5,120.0
2972.656,507.812,0.507812,118.15
3470.703,498.047,0.498047,120.47
4003.906,533.203,0.533203,112.53
4521.484,517.578,0.517578,115.92
5033.203,511.719,0.511719,117.25
5531.25,498.047,0.498047,120.47
6017.578,486.328,0.486328,123.37
6490.234,472.656,0.472656,126.94
6974.609,484.375,0.484375,123.87
7441.406,466.797,0.466797,128.54
7919.922,478.516,0.478516,125.39
8406.25,486.328,0.486328,123.37
8902.344,496.094,0.496094,120.94
9392.578,490.234,0.490234,122.39
9904.297,511.719,0.511719,117.25
10425.781,521.484,0.521484,115.06
10945.312,519.531,0.519531,115.49
11468.75,523.438,0.523438,114.63
11958.984,490.234,0.490234,122.39
12445.312,486.328,0.486328,123.37
12929.688,484.375,0.484375,123.87
13410.156,480.469,0.480469,124.88
13902.344,492.188,0.492188,121.9
14373.047,470.703,0.470703,127.47
14876.953,503.906,0.503906,119.07
15371.094,494.141,0.494141,121.42
15873.047,501.953,0.501953,119.53
16371.094,498.047,0.498047,120.47
16867.188,496.094,0.496094,120.94
17373.047,505.859,0.505859,118.61
17867.188,494.141,0.494141,121.42
18365.234,498.047,0.498047,120.47
18843.75,478.516,0.478516,125.39
19333.984,490.234,0.490234,122.39
19818.359,484.375,0.484375,123.87
20308.594,490.234,0.490234,122.39
20787.109,478.516,0.478516,125.39
21277.344,490.234,0.490234,122.39
21765.625,488.281,0.488281,122.88
22251.953,486.328,0.486328,123.37
22734.375,482.422,0.482422,124.37
23238.281,503.906,0.503906,119.07
23732.422,494.141,0.494141,121.42
24228.516,496.094,0.496094,120.94
24738.281,509.766,0.509766,117.7
25244.141,505.859,0.505859,118.61
25738.281,494.141,0.494141,121.42
26228.516,490.234,0.490234,122.39
26710.938,482.422,0.482422,124.37
27195.312,484.375,0.484375,123.87
27677.734,482.422,0.482422,124.37
28162.109,484.375,0.484375,123.87
28640.625,478.516,0.478516,125.39
29134.766,494.141,0.494141,121.42
29623.047,488.281,0.488281,122.88
30125.0,501.953,0.501953,119.53
30625.0,500.0,0.5,120.0
31128.906,503.906,0.503906,119.07
31642.578,513.672,0.513672,116.81
32134.766,492.188,0.492188,121.9
32644.531,509.766,0.509766,117.7
33142.578,498.047,0.498047,120.47
33648.438,505.859,0.505859,118.61
34142.578,494.141,0.494141,121.42
34623.047,480.469,0.480469,124.88
35107.422,484.375,0.484375,123.87
35585.938,478.516,0.478516,125.39
36080.078,494.141,0.494141,121.42
36568.359,488.281,0.488281,122.88
37078.125,509.766,0.509766,117.7
37634.766,556.641,0.556641,107.79
38220.703,585.938,0.585938,102.4
38767.578,546.875,0.546875,109.71
39302.734,535.156,0.535156,112.12
39839.844,537.109,0.537109,111.71
40363.281,523.438,0.523438,114.63
40873.047,509.766,0.509766,117.7
41380.859,507.812,0.507812,118.15
41880.859,500.0,0.5,120.0
42375.0,494.141,0.494141,121.42
42859.375,484.375,0.484375,123.87
43347.656,488.281,0.488281,122.88
43832.031,484.375,0.484375,123.87
44318.359,486.328,0.486328,123.37
44787.109,468.75,0.46875,128.0
45261.719,474.609,0.474609,126.42
45724.609,462.891,0.462891,129.62
46197.266,472.656,0.472656,126.94
46644.531,447.266,0.447266,134.15
47103.516,458.984,0.458984,130.72
47550.781,447.266,0.447266,134.15
47998.047,447.266,0.447266,134.15
48443.359,445.312,0.445312,134.74
48886.719,443.359,0.443359,135.33
49347.656,460.938,0.460938,130.17
49800.781,453.125,0.453125,132.41
50257.812,457.031,0.457031,131.28
50726.562,468.75,0.46875,128.0
51183.594,457.031,0.457031,131.28
51632.812,449.219,0.449219,133.57
52095.703,462.891,0.462891,129.62
52558.594,462.891,0.462891,129.62
53029.297,470.703,0.470703,127.47
53509.766,480.469,0.480469,124.88
53996.094,486.328,0.486328,123.37
54498.047,501.953,0.501953,119.53
54998.047,500.0,0.5,120.0
55486.328,488.281,0.488281,122.88
55923.828,437.5,0.4375,137.14
56443.359,519.531,0.519531,115.49
56945.312,501.953,0.501953,119.53
57449.219,503.906,0.503906,119.07
57929.688,480.469,0.480469,124.88
58416.016,486.328,0.486328,123.37
58912.109,496.094,0.496094,120.94
59400.391,488.281,0.488281,122.88
59890.625,490.234,0.490234,122.39
60378.906,488.281,0.488281,122.88
60865.234,486.328,0.486328,123.37
61357.422,492.188,0.492188,121.9
61830.078,472.656,0.472656,126.94
62312.5,482.422,0.482422,124.37
62783.203,470.703,0.470703,127.47
63261.719,478.516,0.478516,125.39
63742.188,480.469,0.480469,124.88
64230.469,488.281,0.488281,122.88
64710.938,480.469,0.480469,124.88
65201.172,490.234,0.490234,122.39
65712.891,511.719,0.511719,117.25
66250.0,537.109,0.537109,111.71
66830.078,580.078,0.580078,103.43
67646.484,816.406,0.816406,73.49
68312.5,666.016,0.666016,90.09
68912.109,599.609,0.599609,100.07
69441.406,529.297,0.529297,113.36
69941.406,500.0,0.5,120.0
70416.016,474.609,0.474609,126.42
70892.578,476.562,0.476562,125.9
71367.188,474.609,0.474609,126.42
71832.031,464.844,0.464844,129.08
72285.156,453.125,0.453125,132.41
72746.094,460.938,0.460938,130.17
73201.172,455.078,0.455078,131.85
73666.016,464.844,0.464844,129.08
74125.0,458.984,0.458984,130.72
74585.938,460.938,0.460938,130.17
74937.5,351.562,0.351562,170.67
75552.734,615.234,0.615234,97.52
76039.062,486.328,0.486328,123.37
76517.578,478.516,0.478516,125.39
77003.906,486.328,0.486328,123.37
77494.141,490.234,0.490234,122.39
77978.516,484.375,0.484375,123.87
78468.75,490.234,0.490234,122.39
78947.266,478.516,0.478516,125.39
79431.641,484.375,0.484375,123.87
79902.344,470.703,0.470703,127.47
80371.094,468.75,0.46875,128.0
80837.891,466.797,0.466797,128.54
81304.688,466.797,0.466797,128.54
81783.203,478.516,0.478516,125.39
82257.812,474.609,0.474609,126.42
82732.422,474.609,0.474609,126.42
83201.172,468.75,0.46875,128.0
83675.781,474.609,0.474609,126.42
84158.203,482.422,0.482422,124.37
84632.812,474.609,0.474609,126.42
85113.281,480.469,0.480469,124.88
85591.797,478.516,0.478516,125.39
86080.078,488.281,0.488281,122.88
86560.547,480.469,0.480469,124.88
87033.203,472.656,0.472656,126.94
87511.719,478.516,0.478516,125.39
87982.422,470.703,0.470703,127.47
88455.078,472.656,0.472656,126.94
88912.109,457.031,0.457031,131.28
89376.953,464.844,0.464844,129.08
89843.75,466.797,0.466797,128.54
90302.734,458.984,0.458984,130.72
