time_ms,rr_ms,rr_s,hr_bpm
1216.797,693.359,0.693359,86.54
1896.484,679.688,0.679688,88.28
2558.594,662.109,0.662109,90.62
3189.453,630.859,0.630859,95.11
3792.969,603.516,0.603516,99.42
4388.672,595.703,0.595703,100.72
4982.422,593.75,0.59375,101.05
5578.125,595.703,0.595703,100.72
6171.875,593.75,0.59375,101.05
6775.391,603.516,0.603516,99.42
7361.328,585.938,0.585938,102.4
7949.219,587.891,0.587891,102.06
8548.828,599.609,0.599609,100.07
9156.25,607.422,0.607422,98.78
9753.906,597.656,0.597656,100.39
10394.531,640.625,0.640625,93.66
11033.203,638.672,0.638672,93.94
11562.5,529.297,0.529297,113.36
12281.25,718.75,0.71875,83.48
12869.141,587.891,0.587891,102.06
13455.078,585.938,0.585938,102.4
14039.062,583.984,0.583984,102.74
14619.141,580.078,0.580078,103.43
15214.844,595.703,0.595703,100.72
15828.125,613.281,0.613281,97.83
16449.219,621.094,0.621094,96.6
17677.734,1228.516,1.228516,48.84
18310.547,632.812,0.632812,94.81
18929.688,619.141,0.619141,96.91
19564.453,634.766,0.634766,94.52
20191.406,626.953,0.626953,95.7
20812.5,621.094,0.621094,96.6
21460.938,648.438,0.648438,92.53
22117.188,656.25,0.65625,91.43
22759.766,642.578,0.642578,93.37
23359.375,599.609,0.599609,100.07
23960.938,601.562,0.601562,99.74
24273.438,312.5,0.3125,192.0
25134.766,861.328,0.861328,69.66
25714.844,580.078,0.580078,103.43
26306.641,591.797,0.591797,101.39
26916.016,609.375,0.609375,98.46
27556.641,640.625,0.640625,93.66
28181.641,625.0,0.625,96.0
28722.656,541.016,0.541016,110.9
29443.359,720.703,0.720703,83.25
30087.891,644.531,0.644531,93.09
30710.938,623.047,0.623047,96.3
31322.266,611.328,0.611328,98.15
31939.453,617.188,0.617188,97.22
32566.406,626.953,0.626953,95.7
33187.5,621.094,0.621094,96.6
33787.109,599.609,0.599609,100.07
34382.812,595.703,0.595703,100.72
34972.656,589.844,0.589844,101.72
35560.547,587.891,0.587891,102.06
