time_ms,rr_ms,rr_s,hr_bpm
994.141,500.0,0.5,120.0
1492.188,498.047,0.498047,120.47
1998.047,505.859,0.505859,118.61
2500.0,501.953,0.501953,119.53
3003.906,503.906,0.503906,119.07
3531.25,527.344,0.527344,113.78
4052.734,521.484,0.521484,115.06
4625.0,572.266,0.572266,104.85
5216.797,591.797,0.591797,101.39
5785.156,568.359,0.568359,105.57
6326.172,541.016,0.541016,110.9
6878.906,552.734,0.552734,108.55
7421.875,542.969,0.542969,110.5
7945.312,523.438,0.523438,114.63
8468.75,523.438,0.523438,114.63
8978.516,509.766,0.509766,117.7
9480.469,501.953,0.501953,119.53
9976.562,496.094,0.496094,120.94
10470.703,494.141,0.494141,121.42
10978.516,507.812,0.507812,118.15
11494.141,515.625,0.515625,116.36
12019.531,525.391,0.525391,114.2
12570.312,550.781,0.550781,108.94
13228.516,658.203,0.658203,91.16
13869.141,640.625,0.640625,93.66
14492.188,623.047,0.623047,96.3
15105.469,613.281,0.613281,97.83
15720.703,615.234,0.615234,97.52
16302.734,582.031,0.582031,103.09
16888.672,585.938,0.585938,102.4
17453.125,564.453,0.564453,106.3
18001.953,548.828,0.548828,109.32
18546.875,544.922,0.544922,110.11
19097.656,550.781,0.550781,108.94
19628.906,531.25,0.53125,112.94
20150.391,521.484,0.521484,115.06
20667.969,517.578,0.517578,115.92
21183.594,515.625,0.515625,116.36
21695.312,511.719,0.511719,117.25
22205.078,509.766,0.509766,117.7
22716.797,511.719,0.511719,117.25
23220.703,503.906,0.503906,119.07
23728.516,507.812,0.507812,118.15
24232.422,503.906,0.503906,119.07
24744.141,511.719,0.511719,117.25
25251.953,507.812,0.507812,118.15
25765.625,513.672,0.513672,116.81
26279.297,513.672,0.513672,116.81
26794.922,515.625,0.515625,116.36
27328.125,533.203,0.533203,112.53
27835.938,507.812,0.507812,118.15
28359.375,523.438,0.523438,114.63
28900.391,541.016,0.541016,110.9
29431.641,531.25,0.53125,112.94
29955.078,523.438,0.523438,114.63
30484.375,529.297,0.529297,113.36
31023.438,539.062,0.539062,111.3
31560.547,537.109,0.537109,111.71
32080.078,519.531,0.519531,115.49
32597.656,517.578,0.517578,115.92
33109.375,511.719,0.511719,117.25
33619.141,509.766,0.509766,117.7
34119.141,500.0,0.5,120.0
34619.141,500.0,0.5,120.0
35123.047,503.906,0.503906,119.07
35644.531,521.484,0.521484,115.06
36158.203,513.672,0.513672,116.81
36683.594,525.391,0.525391,114.2
37218.75,535.156,0.535156,112.12
37777.344,558.594,0.558594,107.41
38347.656,570.312,0.570312,105.21
38927.734,580.078,0.580078,103.43
39544.922,617.188,0.617188,97.22
40123.047,578.125,0.578125,103.78
40697.266,574.219,0.574219,104.49
41279.297,582.031,0.582031,103.09
41873.047,593.75,0.59375,101.05
42435.547,562.5,0.5625,106.67
42982.422,546.875,0.546875,109.71
43531.25,548.828,0.548828,109.32
44070.312,539.062,0.539062,111.3
44601.562,531.25,0.53125,112.94
45121.094,519.531,0.519531,115.49
45650.391,529.297,0.529297,113.36
46197.266,546.875,0.546875,109.71
46738.281,541.016,0.541016,110.9
47273.438,535.156,0.535156,112.12
47839.844,566.406,0.566406,105.93
48400.391,560.547,0.560547,107.04
48947.266,546.875,0.546875,109.71
49488.281,541.016,0.541016,110.9
50021.484,533.203,0.533203,112.53
50550.781,529.297,0.529297,113.36
51062.5,511.719,0.511719,117.25
51566.406,503.906,0.503906,119.07
52072.266,505.859,0.505859,118.61
52587.891,515.625,0.515625,116.36
53101.562,513.672,0.513672,116.81
