time_ms,rr_ms,rr_s,hr_bpm
1169.922,693.359,0.693359,86.54
1757.812,587.891,0.587891,102.06
2318.359,560.547,0.560547,107.04
2837.891,519.531,0.519531,115.49
3337.891,500.0,0.5,120.0
3814.453,476.562,0.476562,125.9
4281.25,466.797,0.466797,128.54
4753.906,472.656,0.472656,126.94
5218.75,464.844,0.464844,129.08
5681.641,462.891,0.462891,129.62
6150.391,468.75,0.46875,128.0
6625.0,474.609,0.474609,126.42
7093.75,468.75,0.46875,128.0
7556.641,462.891,0.462891,129.62
8019.531,462.891,0.462891,129.62
8486.328,466.797,0.466797,128.54
8957.031,470.703,0.470703,127.47
9431.641,474.609,0.474609,126.42
9894.531,462.891,0.462891,129.62
10367.188,472.656,0.472656,126.94
10841.797,474.609,0.474609,126.42
11310.547,468.75,0.46875,128.0
11779.297,468.75,0.46875,128.0
12244.141,464.844,0.464844,129.08
12710.938,466.797,0.466797,128.54
13171.875,460.938,0.460938,130.17
13642.578,470.703,0.470703,127.47
14119.141,476.562,0.476562,125.9
14593.75,474.609,0.474609,126.42
15064.453,470.703,0.470703,127.47
15537.109,472.656,0.472656,126.94
16019.531,482.422,0.482422,124.37
16505.859,486.328,0.486328,123.37
16976.562,470.703,0.470703,127.47
17457.031,480.469,0.480469,124.88
17941.406,484.375,0.484375,123.87
18417.969,476.562,0.476562,125.9
18894.531,476.562,0.476562,125.9
19367.188,472.656,0.472656,126.94
19835.938,468.75,0.46875,128.0
20308.594,472.656,0.472656,126.94
20785.156,476.562,0.476562,125.9
21250.0,464.844,0.464844,129.08
21714.844,464.844,0.464844,129.08
22183.594,468.75,0.46875,128.0
22654.297,470.703,0.470703,127.47
23115.234,460.938,0.460938,130.17
23580.078,464.844,0.464844,129.08
24041.016,460.938,0.460938,130.17
24500.0,458.984,0.458984,130.72
24953.125,453.125,0.453125,132.41
25406.25,453.125,0.453125,132.41
25847.656,441.406,0.441406,135.93
26287.109,439.453,0.439453,136.53
26730.469,443.359,0.443359,135.33
27166.016,435.547,0.435547,137.76
27605.469,439.453,0.439453,136.53
28035.156,429.688,0.429688,139.64
28470.703,435.547,0.435547,137.76
28904.297,433.594,0.433594,138.38
29343.75,439.453,0.439453,136.53
29781.25,437.5,0.4375,137.14
30222.656,441.406,0.441406,135.93
30664.062,441.406,0.441406,135.93
31115.234,451.172,0.451172,132.99
