time_ms,rr_ms,rr_s,hr_bpm
1005.859,628.906,0.628906,95.4
1546.875,541.016,0.541016,110.9
2087.891,541.016,0.541016,110.9
2587.891,500.0,0.5,120.0
3080.078,492.188,0.492188,121.9
3566.406,486.328,0.486328,123.37
4044.922,478.516,0.478516,125.39
4523.438,478.516,0.478516,125.39
4994.141,470.703,0.470703,127.47
5455.078,460.938,0.460938,130.17
5912.109,457.031,0.457031,131.28
6361.328,449.219,0.449219,133.57
6818.359,457.031,0.457031,131.28
7265.625,447.266,0.447266,134.15
7708.984,443.359,0.443359,135.33
8160.156,451.172,0.451172,132.99
8599.609,439.453,0.439453,136.53
9046.875,447.266,0.447266,134.15
9500.0,453.125,0.453125,132.41
9949.219,449.219,0.449219,133.57
10406.25,457.031,0.457031,131.28
10867.188,460.938,0.460938,130.17
11324.219,457.031,0.457031,131.28
11781.25,457.031,0.457031,131.28
12230.469,449.219,0.449219,133.57
12695.312,464.844,0.464844,129.08
13144.531,449.219,0.449219,133.57
13597.656,453.125,0.453125,132.41
14050.781,453.125,0.453125,132.41
14496.094,445.312,0.445312,134.74
14949.219,453.125,0.453125,132.41
15392.578,443.359,0.443359,135.33
15837.891,445.312,0.445312,134.74
16271.484,433.594,0.433594,138.38
16699.219,427.734,0.427734,140.27
17134.766,435.547,0.435547,137.76
17558.594,423.828,0.423828,141.57
17984.375,425.781,0.425781,140.92
18414.062,429.688,0.429688,139.64
18847.656,433.594,0.433594,138.38
19269.531,421.875,0.421875,142.22
19701.172,431.641,0.431641,139.0
20123.047,421.875,0.421875,142.22
20552.734,429.688,0.429688,139.64
20978.516,425.781,0.425781,140.92
21408.203,429.688,0.429688,139.64
21837.891,429.688,0.429688,139.64
22277.344,439.453,0.439453,136.53
22716.797,439.453,0.439453,136.53
23167.969,451.172,0.451172,132.99
23619.141,451.172,0.451172,132.99
24072.266,453.125,0.453125,132.41
24529.297,457.031,0.457031,131.28
24976.562,447.266,0.447266,134.15
25421.875,445.312,0.445312,134.74
25869.141,447.266,0.447266,134.15
26308.594,439.453,0.439453,136.53
26746.094,437.5,0.4375,137.14
27177.734,431.641,0.431641,139.0
27605.469,427.734,0.427734,140.27
28037.109,431.641,0.431641,139.0
28462.891,425.781,0.425781,140.92
28886.719,423.828,0.423828,141.57
29308.594,421.875,0.421875,142.22
29726.562,417.969,0.417969,143.55
30148.438,421.875,0.421875,142.22
30572.266,423.828,0.423828,141.57
30994.141,421.875,0.421875,142.22
31416.016,421.875,0.421875,142.22
31841.797,425.781,0.425781,140.92
32259.766,417.969,0.417969,143.55
32683.594,423.828,0.423828,141.57
33099.609,416.016,0.416016,144.23
33525.391,425.781,0.425781,140.92
33945.312,419.922,0.419922,142.88
34363.281,417.969,0.417969,143.55
34783.203,419.922,0.419922,142.88
35205.078,421.875,0.421875,142.22
35617.188,412.109,0.412109,145.59
36037.109,419.922,0.419922,142.88
36441.406,404.297,0.404297,148.41
36851.562,410.156,0.410156,146.29
37263.672,412.109,0.412109,145.59
37669.922,406.25,0.40625,147.69
38070.312,400.391,0.400391,149.85
38472.656,402.344,0.402344,149.13
38875.0,402.344,0.402344,149.13
39273.438,398.438,0.398438,150.59
39677.734,404.297,0.404297,148.41
40076.172,398.438,0.398438,150.59
40472.656,396.484,0.396484,151.33
40873.047,400.391,0.400391,149.85
41267.578,394.531,0.394531,152.08
41667.969,400.391,0.400391,149.85
42076.172,408.203,0.408203,146.99
42480.469,404.297,0.404297,148.41
42884.766,404.297,0.404297,148.41
43287.109,402.344,0.402344,149.13
43689.453,402.344,0.402344,149.13
44093.75,404.297,0.404297,148.41
44500.0,406.25,0.40625,147.69
44890.625,390.625,0.390625,153.6
