time_ms,rr_ms,rr_s,hr_bpm
912.109,388.672,0.388672,154.37
1677.734,765.625,0.765625,78.37
2447.266,769.531,0.769531,77.97
2830.078,382.812,0.382812,156.73
3230.469,400.391,0.400391,149.85
3691.406,460.938,0.460938,130.17
4367.188,675.781,0.675781,88.79
4978.516,611.328,0.611328,98.15
5572.266,593.75,0.59375,101.05
6140.625,568.359,0.568359,105.57
6675.781,535.156,0.535156,112.12
7128.906,453.125,0.453125,132.41
7564.453,435.547,0.435547,137.76
7990.234,425.781,0.425781,140.92
8410.156,419.922,0.419922,142.88
8818.359,408.203,0.408203,146.99
9232.422,414.062,0.414062,144.91
10054.688,822.266,0.822266,72.97
10468.75,414.062,0.414062,144.91
10878.906,410.156,0.410156,146.29
11285.156,406.25,0.40625,147.69
11689.453,404.297,0.404297,148.41
12091.797,402.344,0.402344,149.13
12888.672,796.875,0.796875,75.29
13283.203,394.531,0.394531,152.08
13677.734,394.531,0.394531,152.08
14070.312,392.578,0.392578,152.84
14462.891,392.578,0.392578,152.84
14855.469,392.578,0.392578,152.84
15250.0,394.531,0.394531,152.08
15638.672,388.672,0.388672,154.37
16031.25,392.578,0.392578,152.84
16421.875,390.625,0.390625,153.6
16810.547,388.672,0.388672,154.37
17193.359,382.812,0.382812,156.73
17572.266,378.906,0.378906,158.35
17951.172,378.906,0.378906,158.35
18333.984,382.812,0.382812,156.73
18708.984,375.0,0.375,160.0
19087.891,378.906,0.378906,158.35
19462.891,375.0,0.375,160.0
19835.938,373.047,0.373047,160.84
20205.078,369.141,0.369141,162.54
20943.359,738.281,0.738281,81.27
21316.406,373.047,0.373047,160.84
21681.641,365.234,0.365234,164.28
22050.781,369.141,0.369141,162.54
22421.875,371.094,0.371094,161.68
22794.922,373.047,0.373047,160.84
23162.109,367.188,0.367188,163.4
23529.297,367.188,0.367188,163.4
23902.344,373.047,0.373047,160.84
24271.484,369.141,0.369141,162.54
24636.719,365.234,0.365234,164.28
25007.812,371.094,0.371094,161.68
25376.953,369.141,0.369141,162.54
25751.953,375.0,0.375,160.0
26121.094,369.141,0.369141,162.54
27238.281,1117.188,1.117188,53.71
27605.469,367.188,0.367188,163.4
27980.469,375.0,0.375,160.0
29005.859,1025.391,1.025391,58.51
29453.125,447.266,0.447266,134.15
29820.312,367.188,0.367188,163.4
30189.453,369.141,0.369141,162.54
30564.453,375.0,0.375,160.0
30935.547,371.094,0.371094,161.68
31306.641,371.094,0.371094,161.68
31677.734,371.094,0.371094,161.68
32054.688,376.953,0.376953,159.17
32423.828,369.141,0.369141,162.54
32794.922,371.094,0.371094,161.68
33162.109,367.188,0.367188,163.4
33539.062,376.953,0.376953,159.17
33904.297,365.234,0.365234,164.28
34271.484,367.188,0.367188,163.4
34640.625,369.141,0.369141,162.54
35009.766,369.141,0.369141,162.54
35378.906,369.141,0.369141,162.54
35744.141,365.234,0.365234,164.28
36353.516,609.375,0.609375,98.46
36833.984,480.469,0.480469,124.88
37197.266,363.281,0.363281,165.16
37550.781,353.516,0.353516,169.72
37914.062,363.281,0.363281,165.16
38277.344,363.281,0.363281,165.16
38636.719,359.375,0.359375,166.96
38996.094,359.375,0.359375,166.96
39353.516,357.422,0.357422,167.87
39722.656,369.141,0.369141,162.54
40449.219,726.562,0.726562,82.58
40804.688,355.469,0.355469,168.79
41160.156,355.469,0.355469,168.79
41517.578,357.422,0.357422,167.87
41876.953,359.375,0.359375,166.96
42228.516,351.562,0.351562,170.67
42583.984,355.469,0.355469,168.79
42941.406,357.422,0.357422,167.87
43292.969,351.562,0.351562,170.67
43994.141,701.172,0.701172,85.57
44353.516,359.375,0.359375,166.96
45048.828,695.312,0.695312,86.29
45767.578,718.75,0.71875,83.48
