time_ms,rr_ms,rr_s,hr_bpm
1113.281,691.406,0.691406,86.78
1837.891,724.609,0.724609,82.8
2613.281,775.391,0.775391,77.38
3427.734,814.453,0.814453,73.67
4197.266,769.531,0.769531,77.97
4927.734,730.469,0.730469,82.14
5626.953,699.219,0.699219,85.81
6320.312,693.359,0.693359,86.54
6949.219,628.906,0.628906,95.4
7550.781,601.562,0.601562,99.74
8136.719,585.938,0.585938,102.4
8691.406,554.688,0.554688,108.17
9218.75,527.344,0.527344,113.78
9751.953,533.203,0.533203,112.53
10302.734,550.781,0.550781,108.94
10865.234,562.5,0.5625,106.67
11478.516,613.281,0.613281,97.83
12138.672,660.156,0.660156,90.89
12839.844,701.172,0.701172,85.57
13523.438,683.594,0.683594,87.77
14158.203,634.766,0.634766,94.52
14769.531,611.328,0.611328,98.15
15373.047,603.516,0.603516,99.42
15962.891,589.844,0.589844,101.72
16552.734,589.844,0.589844,101.72
17121.094,568.359,0.568359,105.57
17697.266,576.172,0.576172,104.14
18271.484,574.219,0.574219,104.49
18927.734,656.25,0.65625,91.43
19654.297,726.562,0.726562,82.58
20382.812,728.516,0.728516,82.36
21138.672,755.859,0.755859,79.38
21882.812,744.141,0.744141,80.63
22636.719,753.906,0.753906,79.59
23390.625,753.906,0.753906,79.59
24089.844,699.219,0.699219,85.81
24804.688,714.844,0.714844,83.93
25496.094,691.406,0.691406,86.78
26138.672,642.578,0.642578,93.37
26755.859,617.188,0.617188,97.22
27398.438,642.578,0.642578,93.37
28138.672,740.234,0.740234,81.06
28984.375,845.703,0.845703,70.95
29822.266,837.891,0.837891,71.61
30619.141,796.875,0.796875,75.29
31386.719,767.578,0.767578,78.17
32166.016,779.297,0.779297,76.99
32875.0,708.984,0.708984,84.63
33558.594,683.594,0.683594,87.77
34205.078,646.484,0.646484,92.81
34898.438,693.359,0.693359,86.54
35609.375,710.938,0.710938,84.4
36335.938,726.562,0.726562,82.58
37015.625,679.688,0.679688,88.28
37699.219,683.594,0.683594,87.77
38349.609,650.391,0.650391,92.25
39042.969,693.359,0.693359,86.54
39705.078,662.109,0.662109,90.62
40373.047,667.969,0.667969,89.82
41074.219,701.172,0.701172,85.57
41755.859,681.641,0.681641,88.02
42431.641,675.781,0.675781,88.79
43074.219,642.578,0.642578,93.37
43744.141,669.922,0.669922,89.56
44390.625,646.484,0.646484,92.81
45060.547,669.922,0.669922,89.56
45746.094,685.547,0.685547,87.52
46371.094,625.0,0.625,96.0
47056.641,685.547,0.685547,87.52
47755.859,699.219,0.699219,85.81
48476.562,720.703,0.720703,83.25
49222.656,746.094,0.746094,80.42
49916.016,693.359,0.693359,86.54
50611.328,695.312,0.695312,86.29
51271.484,660.156,0.660156,90.89
51964.844,693.359,0.693359,86.54
52656.25,691.406,0.691406,86.78
53367.188,710.938,0.710938,84.4
54117.188,750.0,0.75,80.0
54892.578,775.391,0.775391,77.38
55621.094,728.516,0.728516,82.36
56332.031,710.938,0.710938,84.4
57242.188,910.156,0.910156,65.92
57798.828,556.641,0.556641,107.79
58582.031,783.203,0.783203,76.61
59318.359,736.328,0.736328,81.49
60009.766,691.406,0.691406,86.78
60669.922,660.156,0.660156,90.89
61337.891,667.969,0.667969,89.82
62023.438,685.547,0.685547,87.52
62738.281,714.844,0.714844,83.93
63445.312,707.031,0.707031,84.86
64130.859,685.547,0.685547,87.52
64792.969,662.109,0.662109,90.62
65470.703,677.734,0.677734,88.53
66152.344,681.641,0.681641,88.02
66867.188,714.844,0.714844,83.93
67630.859,763.672,0.763672,78.57
68408.203,777.344,0.777344,77.19
69236.328,828.125,0.828125,72.45
70089.844,853.516,0.853516,70.3
70939.453,849.609,0.849609,70.62
71740.234,800.781,0.800781,74.93
72519.531,779.297,0.779297,76.99
73267.578,748.047,0.748047,80.21
