time_ms,rr_ms,rr_s,hr_bpm
1132.812,554.688,0.554688,108.17
1712.891,580.078,0.580078,103.43
2289.062,576.172,0.576172,104.14
2839.844,550.781,0.550781,108.94
3404.297,564.453,0.564453,106.3
3945.312,541.016,0.541016,110.9
4484.375,539.062,0.539062,111.3
5023.438,539.062,0.539062,111.3
5564.453,541.016,0.541016,110.9
6058.594,494.141,0.494141,121.42
6597.656,539.062,0.539062,111.3
7134.766,537.109,0.537109,111.71
7669.922,535.156,0.535156,112.12
8208.984,539.062,0.539062,111.3
8789.062,580.078,0.580078,103.43
9322.266,533.203,0.533203,112.53
9875.0,552.734,0.552734,108.55
10423.828,548.828,0.548828,109.32
10974.609,550.781,0.550781,108.94
11539.062,564.453,0.564453,106.3
12097.656,558.594,0.558594,107.41
12636.719,539.062,0.539062,111.3
13177.734,541.016,0.541016,110.9
13722.656,544.922,0.544922,110.11
14244.141,521.484,0.521484,115.06
14759.766,515.625,0.515625,116.36
15285.156,525.391,0.525391,114.2
15796.875,511.719,0.511719,117.25
16292.969,496.094,0.496094,120.94
16783.203,490.234,0.490234,122.39
17335.938,552.734,0.552734,108.55
17974.609,638.672,0.638672,93.94
18605.469,630.859,0.630859,95.11
19263.672,658.203,0.658203,91.16
19953.125,689.453,0.689453,87.03
20667.969,714.844,0.714844,83.93
21375.0,707.031,0.707031,84.86
22060.547,685.547,0.685547,87.52
22765.625,705.078,0.705078,85.1
23425.781,660.156,0.660156,90.89
24072.266,646.484,0.646484,92.81
24671.875,599.609,0.599609,100.07
25275.391,603.516,0.603516,99.42
25845.703,570.312,0.570312,105.21
26380.859,535.156,0.535156,112.12
26916.016,535.156,0.535156,112.12
27433.594,517.578,0.517578,115.92
28023.438,589.844,0.589844,101.72
28722.656,699.219,0.699219,85.81
29406.25,683.594,0.683594,87.77
30113.281,707.031,0.707031,84.86
30867.188,753.906,0.753906,79.59
31607.422,740.234,0.740234,81.06
32306.641,699.219,0.699219,85.81
32980.469,673.828,0.673828,89.04
33648.438,667.969,0.667969,89.82
34316.406,667.969,0.667969,89.82
34962.891,646.484,0.646484,92.81
35617.188,654.297,0.654297,91.7
36230.469,613.281,0.613281,97.83
36837.891,607.422,0.607422,98.78
37398.438,560.547,0.560547,107.04
37960.938,562.5,0.5625,106.67
