time_ms,rr_ms,rr_s,hr_bpm
2068.359,875.0,0.875,68.57
3089.844,1021.484,1.021484,58.74
4140.625,1050.781,1.050781,57.1
5097.656,957.031,0.957031,62.69
6142.578,1044.922,1.044922,57.42
7187.5,1044.922,1.044922,57.42
8134.766,947.266,0.947266,63.34
9128.906,994.141,0.994141,60.35
10083.984,955.078,0.955078,62.82
10972.656,888.672,0.888672,67.52
11712.891,740.234,0.740234,81.06
12460.938,748.047,0.748047,80.21
13207.031,746.094,0.746094,80.42
13953.125,746.094,0.746094,80.42
14849.609,896.484,0.896484,66.93
15927.734,1078.125,1.078125,55.65
16947.266,1019.531,1.019531,58.85
17931.641,984.375,0.984375,60.95
18892.578,960.938,0.960938,62.44
19730.469,837.891,0.837891,71.61
20527.344,796.875,0.796875,75.29
21287.109,759.766,0.759766,78.97
22121.094,833.984,0.833984,71.94
22984.375,863.281,0.863281,69.5
23882.812,898.438,0.898438,66.78
24794.922,912.109,0.912109,65.78
25693.359,898.438,0.898438,66.78
26591.797,898.438,0.898438,66.78
27595.703,1003.906,1.003906,59.77
28560.547,964.844,0.964844,62.19
29503.906,943.359,0.943359,63.6
30537.109,1033.203,1.033203,58.07
31482.422,945.312,0.945312,63.47
32449.219,966.797,0.966797,62.06
33320.312,871.094,0.871094,68.88
34166.016,845.703,0.845703,70.95
34906.25,740.234,0.740234,81.06
35615.234,708.984,0.708984,84.63
36355.469,740.234,0.740234,81.06
37226.562,871.094,0.871094,68.88
38171.875,945.312,0.945312,63.47
39191.406,1019.531,1.019531,58.85
40023.438,832.031,0.832031,72.11
40894.531,871.094,0.871094,68.88
41880.859,986.328,0.986328,60.83
42896.484,1015.625,1.015625,59.08
43837.891,941.406,0.941406,63.73
44804.688,966.797,0.966797,62.06
45787.109,982.422,0.982422,61.07
46732.422,945.312,0.945312,63.47
47800.781,1068.359,1.068359,56.16
48843.75,1042.969,1.042969,57.53
49814.453,970.703,0.970703,61.81
50812.5,998.047,0.998047,60.12
51689.453,876.953,0.876953,68.42
52480.469,791.016,0.791016,75.85
53244.141,763.672,0.763672,78.57
54046.875,802.734,0.802734,74.74
54802.734,755.859,0.755859,79.38
55595.703,792.969,0.792969,75.67
56361.328,765.625,0.765625,78.37
57111.328,750.0,0.75,80.0
57888.672,777.344,0.777344,77.19
58763.672,875.0,0.875,68.57
59652.344,888.672,0.888672,67.52
60589.844,937.5,0.9375,64.0
61570.312,980.469,0.980469,61.2
62562.5,992.188,0.992188,60.47
63451.172,888.672,0.888672,67.52
64242.188,791.016,0.791016,75.85
64978.516,736.328,0.736328,81.49
65689.453,710.938,0.710938,84.4
66390.625,701.172,0.701172,85.57
67101.562,710.938,0.710938,84.4
67837.891,736.328,0.736328,81.49
68619.141,781.25,0.78125,76.8
69552.734,933.594,0.933594,64.27
70582.031,1029.297,1.029297,58.29
71730.469,1148.438,1.148438,52.24
72812.5,1082.031,1.082031,55.45
73898.438,1085.938,1.085938,55.25
74951.172,1052.734,1.052734,56.99
75974.609,1023.438,1.023438,58.63
76927.734,953.125,0.953125,62.95
77824.219,896.484,0.896484,66.93
78716.797,892.578,0.892578,67.22
79562.5,845.703,0.845703,70.95
80431.641,869.141,0.869141,69.03
81265.625,833.984,0.833984,71.94
82091.797,826.172,0.826172,72.62
82892.578,800.781,0.800781,74.93
83748.047,855.469,0.855469,70.14
84589.844,841.797,0.841797,71.28
85365.234,775.391,0.775391,77.38
86085.938,720.703,0.720703,83.25
86804.688,718.75,0.71875,83.48
87521.484,716.797,0.716797,83.71
88304.688,783.203,0.783203,76.61
89093.75,789.062,0.789062,76.04
89880.859,787.109,0.787109,76.23
90666.016,785.156,0.785156,76.42
91501.953,835.938,0.835938,71.78
92359.375,857.422,0.857422,69.98
93373.047,1013.672,1.013672,59.19
94445.312,1072.266,1.072266,55.96
95521.484,1076.172,1.076172,55.75
95843.75,322.266,0.322266,186.18
96503.906,660.156,0.660156,90.89
97382.812,878.906,0.878906,68.27
98460.938,1078.125,1.078125,55.65
99587.891,1126.953,1.126953,53.24
100591.797,1003.906,1.003906,59.77
101597.656,1005.859,1.005859,59.65
102699.219,1101.562,1.101562,54.47
103779.297,1080.078,1.080078,55.55
104806.641,1027.344,1.027344,58.4
105925.781,1119.141,1.119141,53.61
107013.672,1087.891,1.087891,55.15
108070.312,1056.641,1.056641,56.78
109169.922,1099.609,1.099609,54.56
110140.625,970.703,0.970703,61.81
111044.922,904.297,0.904297,66.35
112003.906,958.984,0.958984,62.57
112912.109,908.203,0.908203,66.06
113906.25,994.141,0.994141,60.35
115007.812,1101.562,1.101562,54.47
116037.109,1029.297,1.029297,58.29
117025.391,988.281,0.988281,60.71
117933.594,908.203,0.908203,66.06
