time_ms,rr_ms,rr_s,hr_bpm
1242.188,580.078,0.580078,103.43
1855.469,613.281,0.613281,97.83
2656.25,800.781,0.800781,74.93
3369.141,712.891,0.712891,84.16
4021.484,652.344,0.652344,91.98
4683.594,662.109,0.662109,90.62
5302.734,619.141,0.619141,96.91
5888.672,585.938,0.585938,102.4
6464.844,576.172,0.576172,104.14
6910.156,445.312,0.445312,134.74
7568.359,658.203,0.658203,91.16
8144.531,576.172,0.576172,104.14
8689.453,544.922,0.544922,110.11
9255.859,566.406,0.566406,105.93
9822.266,566.406,0.566406,105.93
10373.047,550.781,0.550781,108.94
10949.219,576.172,0.576172,104.14
11388.672,439.453,0.439453,136.53
12056.641,667.969,0.667969,89.82
12613.281,556.641,0.556641,107.79
13156.25,542.969,0.542969,110.5
13697.266,541.016,0.541016,110.9
14226.562,529.297,0.529297,113.36
14775.391,548.828,0.548828,109.32
15181.641,406.25,0.40625,147.69
15830.078,648.438,0.648438,92.53
16357.422,527.344,0.527344,113.78
16869.141,511.719,0.511719,117.25
17376.953,507.812,0.507812,118.15
17755.859,378.906,0.378906,158.35
18195.312,439.453,0.439453,136.53
18638.672,443.359,0.443359,135.33
19078.125,439.453,0.439453,136.53
19976.562,898.438,0.898438,66.78
20429.688,453.125,0.453125,132.41
20845.703,416.016,0.416016,144.23
21306.641,460.938,0.460938,130.17
21791.016,484.375,0.484375,123.87
22250.0,458.984,0.458984,130.72
22671.875,421.875,0.421875,142.22
23197.266,525.391,0.525391,114.2
23542.969,345.703,0.345703,173.56
24003.906,460.938,0.460938,130.17
24626.953,623.047,0.623047,96.3
25097.656,470.703,0.470703,127.47
25562.5,464.844,0.464844,129.08
26287.109,724.609,0.724609,82.8
26757.812,470.703,0.470703,127.47
27226.562,468.75,0.46875,128.0
27693.359,466.797,0.466797,128.54
28158.203,464.844,0.464844,129.08
28636.719,478.516,0.478516,125.39
29320.312,683.594,0.683594,87.77
30250.0,929.688,0.929688,64.54
30716.797,466.797,0.466797,128.54
31179.688,462.891,0.462891,129.62
31642.578,462.891,0.462891,129.62
32808.594,1166.016,1.166016,51.46
33314.453,505.859,0.505859,118.61
33724.609,410.156,0.410156,146.29
34203.125,478.516,0.478516,125.39
34654.297,451.172,0.451172,132.99
35105.469,451.172,0.451172,132.99
35566.406,460.938,0.460938,130.17
36029.297,462.891,0.462891,129.62
36687.5,658.203,0.658203,91.16
