time_ms,rr_ms,rr_s,hr_bpm
1046.875,607.422,0.607422,98.78
1623.047,576.172,0.576172,104.14
2181.641,558.594,0.558594,107.41
2746.094,564.453,0.564453,106.3
3312.5,566.406,0.566406,105.93
3880.859,568.359,0.568359,105.57
4460.938,580.078,0.580078,103.43
5017.578,556.641,0.556641,107.79
5562.5,544.922,0.544922,110.11
6083.984,521.484,0.521484,115.06
6601.562,517.578,0.517578,115.92
7117.188,515.625,0.515625,116.36
7621.094,503.906,0.503906,119.07
8117.188,496.094,0.496094,120.94
8619.141,501.953,0.501953,119.53
9117.188,498.047,0.498047,120.47
9609.375,492.188,0.492188,121.9
10091.797,482.422,0.482422,124.37
10580.078,488.281,0.488281,122.88
11068.359,488.281,0.488281,122.88
11558.594,490.234,0.490234,122.39
12046.875,488.281,0.488281,122.88
12533.203,486.328,0.486328,123.37
13007.812,474.609,0.474609,126.42
13472.656,464.844,0.464844,129.08
13958.984,486.328,0.486328,123.37
14425.781,466.797,0.466797,128.54
14892.578,466.797,0.466797,128.54
15359.375,466.797,0.466797,128.54
15828.125,468.75,0.46875,128.0
16296.875,468.75,0.46875,128.0
16761.719,464.844,0.464844,129.08
17222.656,460.938,0.460938,130.17
17677.734,455.078,0.455078,131.85
18128.906,451.172,0.451172,132.99
18585.938,457.031,0.457031,131.28
19031.25,445.312,0.445312,134.74
19484.375,453.125,0.453125,132.41
19933.594,449.219,0.449219,133.57
20378.906,445.312,0.445312,134.74
20828.125,449.219,0.449219,133.57
21275.391,447.266,0.447266,134.15
21726.562,451.172,0.451172,132.99
22179.688,453.125,0.453125,132.41
22636.719,457.031,0.457031,131.28
23099.609,462.891,0.462891,129.62
23546.875,447.266,0.447266,134.15
24007.812,460.938,0.460938,130.17
24476.562,468.75,0.46875,128.0
24931.641,455.078,0.455078,131.85
25384.766,453.125,0.453125,132.41
25843.75,458.984,0.458984,130.72
26302.734,458.984,0.458984,130.72
26755.859,453.125,0.453125,132.41
27201.172,445.312,0.445312,134.74
27652.344,451.172,0.451172,132.99
28101.562,449.219,0.449219,133.57
28548.828,447.266,0.447266,134.15
29000.0,451.172,0.451172,132.99
29445.312,445.312,0.445312,134.74
29892.578,447.266,0.447266,134.15
30341.797,449.219,0.449219,133.57
30789.062,447.266,0.447266,134.15
31230.469,441.406,0.441406,135.93
31671.875,441.406,0.441406,135.93
32101.562,429.688,0.429688,139.64
32537.109,435.547,0.435547,137.76
32964.844,427.734,0.427734,140.27
33396.484,431.641,0.431641,139.0
33828.125,431.641,0.431641,139.0
34693.359,865.234,0.865234,69.35
35117.188,423.828,0.423828,141.57
35542.969,425.781,0.425781,140.92
35982.422,439.453,0.439453,136.53
36408.203,425.781,0.425781,140.92
36839.844,431.641,0.431641,139.0
37267.578,427.734,0.427734,140.27
37693.359,425.781,0.425781,140.92
38123.047,429.688,0.429688,139.64
38558.594,435.547,0.435547,137.76
38992.188,433.594,0.433594,138.38
39439.453,447.266,0.447266,134.15
39875.0,435.547,0.435547,137.76
40312.5,437.5,0.4375,137.14
40746.094,433.594,0.433594,138.38
41619.141,873.047,0.873047,68.72
42054.688,435.547,0.435547,137.76
42486.328,431.641,0.431641,139.0
42912.109,425.781,0.425781,140.92
43757.812,845.703,0.845703,70.95
44197.266,439.453,0.439453,136.53
44611.328,414.062,0.414062,144.91
45037.109,425.781,0.425781,140.92
45460.938,423.828,0.423828,141.57
45882.812,421.875,0.421875,142.22
46304.688,421.875,0.421875,142.22
46728.516,423.828,0.423828,141.57
47140.625,412.109,0.412109,145.59
47556.641,416.016,0.416016,144.23
47970.703,414.062,0.414062,144.91
48382.812,412.109,0.412109,145.59
48798.828,416.016,0.416016,144.23
49218.75,419.922,0.419922,142.88
49634.766,416.016,0.416016,144.23
50046.875,412.109,0.412109,145.59
50457.031,410.156,0.410156,146.29
50865.234,408.203,0.408203,146.99
51275.391,410.156,0.410156,146.29
51683.594,408.203,0.408203,146.99
52089.844,406.25,0.40625,147.69
52492.188,402.344,0.402344,149.13
52886.719,394.531,0.394531,152.08
53292.969,406.25,0.40625,147.69
54105.469,812.5,0.8125,73.85
54509.766,404.297,0.404297,148.41
54910.156,400.391,0.400391,149.85
55316.406,406.25,0.40625,147.69
56115.234,798.828,0.798828,75.11
56517.578,402.344,0.402344,149.13
56921.875,404.297,0.404297,148.41
57328.125,406.25,0.40625,147.69
57728.516,400.391,0.400391,149.85
58130.859,402.344,0.402344,149.13
58539.062,408.203,0.408203,146.99
58941.406,402.344,0.402344,149.13
59744.141,802.734,0.802734,74.74
60144.531,400.391,0.400391,149.85
60673.828,529.297,0.529297,113.36
62535.156,1861.328,1.861328,32.24
62931.641,396.484,0.396484,151.33
63328.125,396.484,0.396484,151.33
63720.703,392.578,0.392578,152.84
64117.188,396.484,0.396484,151.33
64515.625,398.438,0.398438,150.59
64912.109,396.484,0.396484,151.33
65308.594,396.484,0.396484,151.33
66000.0,691.406,0.691406,86.78
66480.469,480.469,0.480469,124.88
66873.047,392.578,0.392578,152.84
67257.812,384.766,0.384766,155.94
67654.297,396.484,0.396484,151.33
68044.922,390.625,0.390625,153.6
68437.5,392.578,0.392578,152.84
68830.078,392.578,0.392578,152.84
69224.609,394.531,0.394531,152.08
69617.188,392.578,0.392578,152.84
70009.766,392.578,0.392578,152.84
70406.25,396.484,0.396484,151.33
70791.016,384.766,0.384766,155.94
71570.312,779.297,0.779297,76.99
72333.984,763.672,0.763672,78.57
73470.703,1136.719,1.136719,52.78
73853.516,382.812,0.382812,156.73
74228.516,375.0,0.375,160.0
74902.344,673.828,0.673828,89.04
75355.469,453.125,0.453125,132.41
75726.562,371.094,0.371094,161.68
76103.516,376.953,0.376953,159.17
76478.516,375.0,0.375,160.0
76853.516,375.0,0.375,160.0
77226.562,373.047,0.373047,160.84
77597.656,371.094,0.371094,161.68
78343.75,746.094,0.746094,80.42
78714.844,371.094,0.371094,161.68
79460.938,746.094,0.746094,80.42
80191.406,730.469,0.730469,82.14
80931.641,740.234,0.740234,81.06
82408.203,1476.562,1.476562,40.63
82890.625,482.422,0.482422,124.37
83525.391,634.766,0.634766,94.52
84107.422,582.031,0.582031,103.09
84644.531,537.109,0.537109,111.71
85392.578,748.047,0.748047,80.21
