time_ms,rr_ms,rr_s,hr_bpm
925.781,582.031,0.582031,103.09
1476.562,550.781,0.550781,108.94
2054.688,578.125,0.578125,103.78
2585.938,531.25,0.53125,112.94
3107.422,521.484,0.521484,115.06
3611.328,503.906,0.503906,119.07
4123.047,511.719,0.511719,117.25
4652.344,529.297,0.529297,113.36
5160.156,507.812,0.507812,118.15
5652.344,492.188,0.492188,121.9
6185.547,533.203,0.533203,112.53
6707.031,521.484,0.521484,115.06
7228.516,521.484,0.521484,115.06
7720.703,492.188,0.492188,121.9
8230.469,509.766,0.509766,117.7
8720.703,490.234,0.490234,122.39
9203.125,482.422,0.482422,124.37
9658.203,455.078,0.455078,131.85
10101.562,443.359,0.443359,135.33
10564.453,462.891,0.462891,129.62
11056.641,492.188,0.492188,121.9
11523.438,466.797,0.466797,128.54
11990.234,466.797,0.466797,128.54
12457.031,466.797,0.466797,128.54
12900.391,443.359,0.443359,135.33
13359.375,458.984,0.458984,130.72
13851.562,492.188,0.492188,121.9
14328.125,476.562,0.476562,125.9
14806.641,478.516,0.478516,125.39
15283.203,476.562,0.476562,125.9
15759.766,476.562,0.476562,125.9
16220.703,460.938,0.460938,130.17
16703.125,482.422,0.482422,124.37
17197.266,494.141,0.494141,121.42
17691.406,494.141,0.494141,121.42
18195.312,503.906,0.503906,119.07
18669.922,474.609,0.474609,126.42
19167.969,498.047,0.498047,120.47
19671.875,503.906,0.503906,119.07
20162.109,490.234,0.490234,122.39
20656.25,494.141,0.494141,121.42
21130.859,474.609,0.474609,126.42
21625.0,494.141,0.494141,121.42
22119.141,494.141,0.494141,121.42
22615.234,496.094,0.496094,120.94
23111.328,496.094,0.496094,120.94
23566.406,455.078,0.455078,131.85
24046.875,480.469,0.480469,124.88
24527.344,480.469,0.480469,124.88
25001.953,474.609,0.474609,126.42
25484.375,482.422,0.482422,124.37
25955.078,470.703,0.470703,127.47
26414.062,458.984,0.458984,130.72
26884.766,470.703,0.470703,127.47
27355.469,470.703,0.470703,127.47
27828.125,472.656,0.472656,126.94
28310.547,482.422,0.482422,124.37
28783.203,472.656,0.472656,126.94
29263.672,480.469,0.480469,124.88
29738.281,474.609,0.474609,126.42
30185.547,447.266,0.447266,134.15
30644.531,458.984,0.458984,130.72
31103.516,458.984,0.458984,130.72
31564.453,460.938,0.460938,130.17
32023.438,458.984,0.458984,130.72
32478.516,455.078,0.455078,131.85
32941.406,462.891,0.462891,129.62
33392.578,451.172,0.451172,132.99
33845.703,453.125,0.453125,132.41
34285.156,439.453,0.439453,136.53
34738.281,453.125,0.453125,132.41
35187.5,449.219,0.449219,133.57
35646.484,458.984,0.458984,130.72
36087.891,441.406,0.441406,135.93
36546.875,458.984,0.458984,130.72
37001.953,455.078,0.455078,131.85
37449.219,447.266,0.447266,134.15
37896.484,447.266,0.447266,134.15
38363.281,466.797,0.466797,128.54
38777.344,414.062,0.414062,144.91
39224.609,447.266,0.447266,134.15
39677.734,453.125,0.453125,132.41
40113.281,435.547,0.435547,137.76
40562.5,449.219,0.449219,133.57
41001.953,439.453,0.439453,136.53
41449.219,447.266,0.447266,134.15
41919.922,470.703,0.470703,127.47
42388.672,468.75,0.46875,128.0
42861.328,472.656,0.472656,126.94
43332.031,470.703,0.470703,127.47
43771.484,439.453,0.439453,136.53
44648.438,876.953,0.876953,68.42
45085.938,437.5,0.4375,137.14
45533.203,447.266,0.447266,134.15
46000.0,466.797,0.466797,128.54
46439.453,439.453,0.439453,136.53
46900.391,460.938,0.460938,130.17
47345.703,445.312,0.445312,134.74
47789.062,443.359,0.443359,135.33
48240.234,451.172,0.451172,132.99
48693.359,453.125,0.453125,132.41
49140.625,447.266,0.447266,134.15
49572.266,431.641,0.431641,139.0
50000.0,427.734,0.427734,140.27
50865.234,865.234,0.865234,69.35
51312.5,447.266,0.447266,134.15
51750.0,437.5,0.4375,137.14
52203.125,453.125,0.453125,132.41
52652.344,449.219,0.449219,133.57
53058.594,406.25,0.40625,147.69
53507.812,449.219,0.449219,133.57
53968.75,460.938,0.460938,130.17
54425.781,457.031,0.457031,131.28
54894.531,468.75,0.46875,128.0
55359.375,464.844,0.464844,129.08
55820.312,460.938,0.460938,130.17
56281.25,460.938,0.460938,130.17
56738.281,457.031,0.457031,131.28
57199.219,460.938,0.460938,130.17
57642.578,443.359,0.443359,135.33
58101.562,458.984,0.458984,130.72
58546.875,445.312,0.445312,134.74
58994.141,447.266,0.447266,134.15
59441.406,447.266,0.447266,134.15
59882.812,441.406,0.441406,135.93
60328.125,445.312,0.445312,134.74
60767.578,439.453,0.439453,136.53
61652.344,884.766,0.884766,67.81
62093.75,441.406,0.441406,135.93
62539.062,445.312,0.445312,134.74
63042.969,503.906,0.503906,119.07
63419.922,376.953,0.376953,159.17
63869.141,449.219,0.449219,133.57
64318.359,449.219,0.449219,133.57
64755.859,437.5,0.4375,137.14
65212.891,457.031,0.457031,131.28
65666.016,453.125,0.453125,132.41
67015.625,1349.609,1.349609,44.46
67369.141,353.516,0.353516,169.72
67894.531,525.391,0.525391,114.2
68335.938,441.406,0.441406,135.93
68777.344,441.406,0.441406,135.93
69210.938,433.594,0.433594,138.38
69652.344,441.406,0.441406,135.93
70087.891,435.547,0.435547,137.76
70531.25,443.359,0.443359,135.33
70970.703,439.453,0.439453,136.53
71408.203,437.5,0.4375,137.14
71851.562,443.359,0.443359,135.33
72304.688,453.125,0.453125,132.41
72748.047,443.359,0.443359,135.33
73201.172,453.125,0.453125,132.41
74093.75,892.578,0.892578,67.22
74537.109,443.359,0.443359,135.33
74988.281,451.172,0.451172,132.99
75437.5,449.219,0.449219,133.57
75878.906,441.406,0.441406,135.93
76330.078,451.172,0.451172,132.99
76771.484,441.406,0.441406,135.93
77224.609,453.125,0.453125,132.41
77666.016,441.406,0.441406,135.93
78117.188,451.172,0.451172,132.99
78562.5,445.312,0.445312,134.74
79015.625,453.125,0.453125,132.41
79470.703,455.078,0.455078,131.85
79933.594,462.891,0.462891,129.62
80378.906,445.312,0.445312,134.74
80826.172,447.266,0.447266,134.15
81285.156,458.984,0.458984,130.72
81730.469,445.312,0.445312,134.74
82173.828,443.359,0.443359,135.33
82615.234,441.406,0.441406,135.93
83046.875,431.641,0.431641,139.0
83492.188,445.312,0.445312,134.74
83921.875,429.688,0.429688,139.64
84363.281,441.406,0.441406,135.93
84800.781,437.5,0.4375,137.14
85234.375,433.594,0.433594,138.38
85683.594,449.219,0.449219,133.57
86117.188,433.594,0.433594,138.38
86550.781,433.594,0.433594,138.38
86992.188,441.406,0.441406,135.93
87421.875,429.688,0.429688,139.64
87865.234,443.359,0.443359,135.33
88294.922,429.688,0.429688,139.64
88732.422,437.5,0.4375,137.14
89164.062,431.641,0.431641,139.0
89601.562,437.5,0.4375,137.14
90042.969,441.406,0.441406,135.93
90488.281,445.312,0.445312,134.74
90925.781,437.5,0.4375,137.14
91367.188,441.406,0.441406,135.93
91810.547,443.359,0.443359,135.33
92255.859,445.312,0.445312,134.74
92693.359,437.5,0.4375,137.14
93138.672,445.312,0.445312,134.74
93580.078,441.406,0.441406,135.93
94019.531,439.453,0.439453,136.53
94455.078,435.547,0.435547,137.76
94896.484,441.406,0.441406,135.93
95332.031,435.547,0.435547,137.76
95769.531,437.5,0.4375,137.14
96210.938,441.406,0.441406,135.93
96654.297,443.359,0.443359,135.33
97085.938,431.641,0.431641,139.0
97525.391,439.453,0.439453,136.53
97947.266,421.875,0.421875,142.22
98386.719,439.453,0.439453,136.53
98812.5,425.781,0.425781,140.92
99250.0,437.5,0.4375,137.14
99687.5,437.5,0.4375,137.14
100123.047,435.547,0.435547,137.76
100554.688,431.641,0.431641,139.0
100992.188,437.5,0.4375,137.14
101427.734,435.547,0.435547,137.76
101867.188,439.453,0.439453,136.53
102298.828,431.641,0.431641,139.0
102746.094,447.266,0.447266,134.15
103191.406,445.312,0.445312,134.74
104070.312,878.906,0.878906,68.27
104505.859,435.547,0.435547,137.76
104937.5,431.641,0.431641,139.0
105376.953,439.453,0.439453,136.53
105812.5,435.547,0.435547,137.76
106222.656,410.156,0.410156,146.29
106650.391,427.734,0.427734,140.27
107566.406,916.016,0.916016,65.5
107927.734,361.328,0.361328,166.05
