time_ms,rr_ms,rr_s,hr_bpm
806.641,503.906,0.503906,119.07
1281.25,474.609,0.474609,126.42
2138.672,857.422,0.857422,69.98
2738.281,599.609,0.599609,100.07
3201.172,462.891,0.462891,129.62
3814.453,613.281,0.613281,97.83
4539.062,724.609,0.724609,82.8
4869.141,330.078,0.330078,181.78
5425.781,556.641,0.556641,107.79
5869.141,443.359,0.443359,135.33
6300.781,431.641,0.431641,139.0
6728.516,427.734,0.427734,140.27
7152.344,423.828,0.423828,141.57
7681.641,529.297,0.529297,113.36
8406.25,724.609,0.724609,82.8
8814.453,408.203,0.408203,146.99
9236.328,421.875,0.421875,142.22
9632.812,396.484,0.396484,151.33
10031.25,398.438,0.398438,150.59
10835.938,804.688,0.804688,74.56
11232.422,396.484,0.396484,151.33
11625.0,392.578,0.392578,152.84
12013.672,388.672,0.388672,154.37
12482.422,468.75,0.46875,128.0
13115.234,632.812,0.632812,94.81
13763.672,648.438,0.648438,92.53
14353.516,589.844,0.589844,101.72
14744.141,390.625,0.390625,153.6
15136.719,392.578,0.392578,152.84
16285.156,1148.438,1.148438,52.24
16724.609,439.453,0.439453,136.53
17513.672,789.062,0.789062,76.04
17908.203,394.531,0.394531,152.08
18324.219,416.016,0.416016,144.23
18931.641,607.422,0.607422,98.78
19509.766,578.125,0.578125,103.78
20179.688,669.922,0.669922,89.56
20724.609,544.922,0.544922,110.11
21115.234,390.625,0.390625,153.6
21505.859,390.625,0.390625,153.6
21902.344,396.484,0.396484,151.33
22306.641,404.297,0.404297,148.41
22691.406,384.766,0.384766,155.94
23330.078,638.672,0.638672,93.94
24037.109,707.031,0.707031,84.86
24693.359,656.25,0.65625,91.43
25095.703,402.344,0.402344,149.13
25503.906,408.203,0.408203,146.99
25925.781,421.875,0.421875,142.22
26300.781,375.0,0.375,160.0
26945.312,644.531,0.644531,93.09
28083.984,1138.672,1.138672,52.69
28925.781,841.797,0.841797,71.28
29359.375,433.594,0.433594,138.38
29800.781,441.406,0.441406,135.93
30236.328,435.547,0.435547,137.76
30685.547,449.219,0.449219,133.57
31433.594,748.047,0.748047,80.21
31937.5,503.906,0.503906,119.07
32359.375,421.875,0.421875,142.22
32773.438,414.062,0.414062,144.91
33197.266,423.828,0.423828,141.57
34023.438,826.172,0.826172,72.62
34816.406,792.969,0.792969,75.67
35644.531,828.125,0.828125,72.45
36058.594,414.062,0.414062,144.91
36476.562,417.969,0.417969,143.55
36957.031,480.469,0.480469,124.88
37585.938,628.906,0.628906,95.4
38140.625,554.688,0.554688,108.17
38550.781,410.156,0.410156,146.29
38978.516,427.734,0.427734,140.27
39398.438,419.922,0.419922,142.88
39826.172,427.734,0.427734,140.27
40464.844,638.672,0.638672,93.94
41109.375,644.531,0.644531,93.09
41751.953,642.578,0.642578,93.37
42322.266,570.312,0.570312,105.21
42802.734,480.469,0.480469,124.88
43218.75,416.016,0.416016,144.23
43648.438,429.688,0.429688,139.64
44228.516,580.078,0.580078,103.43
44904.297,675.781,0.675781,88.79
45324.219,419.922,0.419922,142.88
46154.297,830.078,0.830078,72.28
46572.266,417.969,0.417969,143.55
47199.219,626.953,0.626953,95.7
47824.219,625.0,0.625,96.0
48595.703,771.484,0.771484,77.77
49095.703,500.0,0.5,120.0
50357.422,1261.719,1.261719,47.55
51109.375,751.953,0.751953,79.79
51701.172,591.797,0.591797,101.39
52300.781,599.609,0.599609,100.07
52906.25,605.469,0.605469,99.1
53746.094,839.844,0.839844,71.44
55195.312,1449.219,1.449219,41.4
55746.094,550.781,0.550781,108.94
56388.672,642.578,0.642578,93.37
56830.078,441.406,0.441406,135.93
57267.578,437.5,0.4375,137.14
57710.938,443.359,0.443359,135.33
58857.422,1146.484,1.146484,52.33
59429.688,572.266,0.572266,104.85
60294.922,865.234,0.865234,69.35
60724.609,429.688,0.429688,139.64
61150.391,425.781,0.425781,140.92
61919.922,769.531,0.769531,77.97
62441.406,521.484,0.521484,115.06
63734.375,1292.969,1.292969,46.4
64160.156,425.781,0.425781,140.92
64591.797,431.641,0.431641,139.0
65021.484,429.688,0.429688,139.64
65449.219,427.734,0.427734,140.27
65867.188,417.969,0.417969,143.55
66726.562,859.375,0.859375,69.82
67166.016,439.453,0.439453,136.53
67583.984,417.969,0.417969,143.55
68017.578,433.594,0.433594,138.38
68447.266,429.688,0.429688,139.64
68882.812,435.547,0.435547,137.76
69642.578,759.766,0.759766,78.97
70177.734,535.156,0.535156,112.12
70865.234,687.5,0.6875,87.27
71443.359,578.125,0.578125,103.78
71873.047,429.688,0.429688,139.64
72294.922,421.875,0.421875,142.22
72732.422,437.5,0.4375,137.14
73164.062,431.641,0.431641,139.0
73599.609,435.547,0.435547,137.76
74029.297,429.688,0.429688,139.64
74783.203,753.906,0.753906,79.59
75316.406,533.203,0.533203,112.53
75750.0,433.594,0.433594,138.38
76183.594,433.594,0.433594,138.38
76611.328,427.734,0.427734,140.27
77041.016,429.688,0.429688,139.64
77476.562,435.547,0.435547,137.76
78054.688,578.125,0.578125,103.78
78781.25,726.562,0.726562,82.58
79355.469,574.219,0.574219,104.49
80015.625,660.156,0.660156,90.89
80445.312,429.688,0.429688,139.64
80865.234,419.922,0.419922,142.88
81287.109,421.875,0.421875,142.22
82039.062,751.953,0.751953,79.79
82746.094,707.031,0.707031,84.86
83390.625,644.531,0.644531,93.09
83806.641,416.016,0.416016,144.23
84226.562,419.922,0.419922,142.88
84646.484,419.922,0.419922,142.88
85072.266,425.781,0.425781,140.92
85503.906,431.641,0.431641,139.0
86218.75,714.844,0.714844,83.93
86955.078,736.328,0.736328,81.49
87525.391,570.312,0.570312,105.21
88101.562,576.172,0.576172,104.14
88537.109,435.547,0.435547,137.76
88974.609,437.5,0.4375,137.14
89406.25,431.641,0.431641,139.0
89845.703,439.453,0.439453,136.53
90244.141,398.438,0.398438,150.59
90947.266,703.125,0.703125,85.33
91621.094,673.828,0.673828,89.04
92435.547,814.453,0.814453,73.67
92857.422,421.875,0.421875,142.22
93285.156,427.734,0.427734,140.27
93716.797,431.641,0.431641,139.0
94154.297,437.5,0.4375,137.14
94593.75,439.453,0.439453,136.53
95035.156,441.406,0.441406,135.93
95464.844,429.688,0.429688,139.64
96585.938,1121.094,1.121094,53.52
97203.125,617.188,0.617188,97.22
97810.547,607.422,0.607422,98.78
98500.0,689.453,0.689453,87.03
98933.594,433.594,0.433594,138.38
99361.328,427.734,0.427734,140.27
99798.828,437.5,0.4375,137.14
100835.938,1037.109,1.037109,57.85
101544.922,708.984,0.708984,84.63
101978.516,433.594,0.433594,138.38
102423.828,445.312,0.445312,134.74
102867.188,443.359,0.443359,135.33
103310.547,443.359,0.443359,135.33
103761.719,451.172,0.451172,132.99
104201.172,439.453,0.439453,136.53
104896.484,695.312,0.695312,86.29
105517.578,621.094,0.621094,96.6
106191.406,673.828,0.673828,89.04
106820.312,628.906,0.628906,95.4
107253.906,433.594,0.433594,138.38
107677.734,423.828,0.423828,141.57
