time_ms,rr_ms,rr_s,hr_bpm
962.891,582.031,0.582031,103.09
1509.766,546.875,0.546875,109.71
2089.844,580.078,0.580078,103.43
2654.297,564.453,0.564453,106.3
3263.672,609.375,0.609375,98.46
3849.609,585.938,0.585938,102.4
4435.547,585.938,0.585938,102.4
4900.391,464.844,0.464844,129.08
5562.5,662.109,0.662109,90.62
6119.141,556.641,0.556641,107.79
6660.156,541.016,0.541016,110.9
7201.172,541.016,0.541016,110.9
7742.188,541.016,0.541016,110.9
8261.719,519.531,0.519531,115.49
8750.0,488.281,0.488281,122.88
9263.672,513.672,0.513672,116.81
9779.297,515.625,0.515625,116.36
10283.203,503.906,0.503906,119.07
10779.297,496.094,0.496094,120.94
11277.344,498.047,0.498047,120.47
11779.297,501.953,0.501953,119.53
12271.484,492.188,0.492188,121.9
12755.859,484.375,0.484375,123.87
13232.422,476.562,0.476562,125.9
13718.75,486.328,0.486328,123.37
14193.359,474.609,0.474609,126.42
14671.875,478.516,0.478516,125.39
15150.391,478.516,0.478516,125.39
15632.812,482.422,0.482422,124.37
16101.562,468.75,0.46875,128.0
16582.031,480.469,0.480469,124.88
17072.266,490.234,0.490234,122.39
17550.781,478.516,0.478516,125.39
18048.828,498.047,0.498047,120.47
18519.531,470.703,0.470703,127.47
19013.672,494.141,0.494141,121.42
19509.766,496.094,0.496094,120.94
20007.812,498.047,0.498047,120.47
20503.906,496.094,0.496094,120.94
20974.609,470.703,0.470703,127.47
21451.172,476.562,0.476562,125.9
21933.594,482.422,0.482422,124.37
22406.25,472.656,0.472656,126.94
22876.953,470.703,0.470703,127.47
23332.031,455.078,0.455078,131.85
23792.969,460.938,0.460938,130.17
24250.0,457.031,0.457031,131.28
24701.172,451.172,0.451172,132.99
25140.625,439.453,0.439453,136.53
25580.078,439.453,0.439453,136.53
26021.484,441.406,0.441406,135.93
26462.891,441.406,0.441406,135.93
26900.391,437.5,0.4375,137.14
27337.891,437.5,0.4375,137.14
27771.484,433.594,0.433594,138.38
28208.984,437.5,0.4375,137.14
28628.906,419.922,0.419922,142.88
29054.688,425.781,0.425781,140.92
29474.609,419.922,0.419922,142.88
29898.438,423.828,0.423828,141.57
30332.031,433.594,0.433594,138.38
30757.812,425.781,0.425781,140.92
31183.594,425.781,0.425781,140.92
31615.234,431.641,0.431641,139.0
32044.922,429.688,0.429688,139.64
32480.469,435.547,0.435547,137.76
32906.25,425.781,0.425781,140.92
33343.75,437.5,0.4375,137.14
33818.359,474.609,0.474609,126.42
34287.109,468.75,0.46875,128.0
34759.766,472.656,0.472656,126.94
35257.812,498.047,0.498047,120.47
35744.141,486.328,0.486328,123.37
36199.219,455.078,0.455078,131.85
36666.016,466.797,0.466797,128.54
37128.906,462.891,0.462891,129.62
37591.797,462.891,0.462891,129.62
38062.5,470.703,0.470703,127.47
38511.719,449.219,0.449219,133.57
38951.172,439.453,0.439453,136.53
39404.297,453.125,0.453125,132.41
39828.125,423.828,0.423828,141.57
40267.578,439.453,0.439453,136.53
40703.125,435.547,0.435547,137.76
41138.672,435.547,0.435547,137.76
41585.938,447.266,0.447266,134.15
42033.203,447.266,0.447266,134.15
42474.609,441.406,0.441406,135.93
42917.969,443.359,0.443359,135.33
43355.469,437.5,0.4375,137.14
43800.781,445.312,0.445312,134.74
44242.188,441.406,0.441406,135.93
44673.828,431.641,0.431641,139.0
45117.188,443.359,0.443359,135.33
45552.734,435.547,0.435547,137.76
45994.141,441.406,0.441406,135.93
46423.828,429.688,0.429688,139.64
