time_ms,rr_ms,rr_s,hr_bpm
998.047,580.078,0.580078,103.43
1566.406,568.359,0.568359,105.57
2130.859,564.453,0.564453,106.3
2703.125,572.266,0.572266,104.85
3269.531,566.406,0.566406,105.93
3824.219,554.688,0.554688,108.17
4353.516,529.297,0.529297,113.36
4886.719,533.203,0.533203,112.53
5419.922,533.203,0.533203,112.53
5943.359,523.438,0.523438,114.63
6458.984,515.625,0.515625,116.36
6974.609,515.625,0.515625,116.36
7476.562,501.953,0.501953,119.53
7982.422,505.859,0.505859,118.61
8478.516,496.094,0.496094,120.94
8976.562,498.047,0.498047,120.47
9476.562,500.0,0.5,120.0
9960.938,484.375,0.484375,123.87
10441.406,480.469,0.480469,124.88
10929.688,488.281,0.488281,122.88
11412.109,482.422,0.482422,124.37
11914.062,501.953,0.501953,119.53
12427.734,513.672,0.513672,116.81
12945.312,517.578,0.517578,115.92
13484.375,539.062,0.539062,111.3
14078.125,593.75,0.59375,101.05
14666.016,587.891,0.587891,102.06
15238.281,572.266,0.572266,104.85
15822.266,583.984,0.583984,102.74
16384.766,562.5,0.5625,106.67
16935.547,550.781,0.550781,108.94
17476.562,541.016,0.541016,110.9
18037.109,560.547,0.560547,107.04
18601.562,564.453,0.564453,106.3
19140.625,539.062,0.539062,111.3
19667.969,527.344,0.527344,113.78
20197.266,529.297,0.529297,113.36
20740.234,542.969,0.542969,110.5
21285.156,544.922,0.544922,110.11
21826.172,541.016,0.541016,110.9
22380.859,554.688,0.554688,108.17
22937.5,556.641,0.556641,107.79
23476.562,539.062,0.539062,111.3
24015.625,539.062,0.539062,111.3
24550.781,535.156,0.535156,112.12
25066.406,515.625,0.515625,116.36
25576.172,509.766,0.509766,117.7
26082.031,505.859,0.505859,118.61
26593.75,511.719,0.511719,117.25
27101.562,507.812,0.507812,118.15
27605.469,503.906,0.503906,119.07
28125.0,519.531,0.519531,115.49
28648.438,523.438,0.523438,114.63
29160.156,511.719,0.511719,117.25
29660.156,500.0,0.5,120.0
30175.781,515.625,0.515625,116.36
30697.266,521.484,0.521484,115.06
31201.172,503.906,0.503906,119.07
31691.406,490.234,0.490234,122.39
32173.828,482.422,0.482422,124.37
32656.25,482.422,0.482422,124.37
33125.0,468.75,0.46875,128.0
33589.844,464.844,0.464844,129.08
34044.922,455.078,0.455078,131.85
34492.188,447.266,0.447266,134.15
34943.359,451.172,0.451172,132.99
35386.719,443.359,0.443359,135.33
35832.031,445.312,0.445312,134.74
36273.438,441.406,0.441406,135.93
36712.891,439.453,0.439453,136.53
37169.922,457.031,0.457031,131.28
37636.719,466.797,0.466797,128.54
38115.234,478.516,0.478516,125.39
38599.609,484.375,0.484375,123.87
39083.984,484.375,0.484375,123.87
39568.359,484.375,0.484375,123.87
40046.875,478.516,0.478516,125.39
40517.578,470.703,0.470703,127.47
40988.281,470.703,0.470703,127.47
41453.125,464.844,0.464844,129.08
41921.875,468.75,0.46875,128.0
42392.578,470.703,0.470703,127.47
42867.188,474.609,0.474609,126.42
43333.984,466.797,0.466797,128.54
43802.734,468.75,0.46875,128.0
44267.578,464.844,0.464844,129.08
44728.516,460.938,0.460938,130.17
45191.406,462.891,0.462891,129.62
45658.203,466.797,0.466797,128.54
46115.234,457.031,0.457031,131.28
46574.219,458.984,0.458984,130.72
47023.438,449.219,0.449219,133.57
47478.516,455.078,0.455078,131.85
47935.547,457.031,0.457031,131.28
48378.906,443.359,0.443359,135.33
48816.406,437.5,0.4375,137.14
49255.859,439.453,0.439453,136.53
49697.266,441.406,0.441406,135.93
50136.719,439.453,0.439453,136.53
50574.219,437.5,0.4375,137.14
51025.391,451.172,0.451172,132.99
51492.188,466.797,0.466797,128.54
51958.984,466.797,0.466797,128.54
52419.922,460.938,0.460938,130.17
52876.953,457.031,0.457031,131.28
53339.844,462.891,0.462891,129.62
53800.781,460.938,0.460938,130.17
54253.906,453.125,0.453125,132.41
54712.891,458.984,0.458984,130.72
55167.969,455.078,0.455078,131.85
55619.141,451.172,0.451172,132.99
55994.141,375.0,0.375,160.0
56425.781,431.641,0.431641,139.0
56857.422,431.641,0.431641,139.0
57294.922,437.5,0.4375,137.14
57726.562,431.641,0.431641,139.0
58166.016,439.453,0.439453,136.53
58595.703,429.688,0.429688,139.64
59025.391,429.688,0.429688,139.64
59460.938,435.547,0.435547,137.76
59898.438,437.5,0.4375,137.14
60335.938,437.5,0.4375,137.14
60775.391,439.453,0.439453,136.53
61222.656,447.266,0.447266,134.15
61671.875,449.219,0.449219,133.57
62119.141,447.266,0.447266,134.15
62570.312,451.172,0.451172,132.99
63023.438,453.125,0.453125,132.41
63474.609,451.172,0.451172,132.99
63927.734,453.125,0.453125,132.41
64367.188,439.453,0.439453,136.53
64816.406,449.219,0.449219,133.57
65267.578,451.172,0.451172,132.99
65736.328,468.75,0.46875,128.0
66205.078,468.75,0.46875,128.0
66693.359,488.281,0.488281,122.88
67181.641,488.281,0.488281,122.88
67660.156,478.516,0.478516,125.39
68156.25,496.094,0.496094,120.94
68648.438,492.188,0.492188,121.9
69130.859,482.422,0.482422,124.37
69628.906,498.047,0.498047,120.47
70136.719,507.812,0.507812,118.15
70630.859,494.141,0.494141,121.42
71125.0,494.141,0.494141,121.42
71607.422,482.422,0.482422,124.37
72099.609,492.188,0.492188,121.9
72566.406,466.797,0.466797,128.54
73042.969,476.562,0.476562,125.9
73517.578,474.609,0.474609,126.42
73984.375,466.797,0.466797,128.54
74449.219,464.844,0.464844,129.08
74906.25,457.031,0.457031,131.28
75365.234,458.984,0.458984,130.72
75818.359,453.125,0.453125,132.41
76285.156,466.797,0.466797,128.54
76759.766,474.609,0.474609,126.42
77220.703,460.938,0.460938,130.17
77693.359,472.656,0.472656,126.94
78160.156,466.797,0.466797,128.54
78626.953,466.797,0.466797,128.54
79095.703,468.75,0.46875,128.0
79562.5,466.797,0.466797,128.54
80019.531,457.031,0.457031,131.28
80458.984,439.453,0.439453,136.53
80914.062,455.078,0.455078,131.85
81380.859,466.797,0.466797,128.54
81833.984,453.125,0.453125,132.41
82298.828,464.844,0.464844,129.08
82763.672,464.844,0.464844,129.08
83234.375,470.703,0.470703,127.47
83695.312,460.938,0.460938,130.17
84164.062,468.75,0.46875,128.0
84634.766,470.703,0.470703,127.47
85095.703,460.938,0.460938,130.17
85548.828,453.125,0.453125,132.41
86009.766,460.938,0.460938,130.17
86464.844,455.078,0.455078,131.85
86916.016,451.172,0.451172,132.99
87359.375,443.359,0.443359,135.33
87794.922,435.547,0.435547,137.76
88238.281,443.359,0.443359,135.33
88687.5,449.219,0.449219,133.57
89148.438,460.938,0.460938,130.17
89605.469,457.031,0.457031,131.28
90048.828,443.359,0.443359,135.33
90498.047,449.219,0.449219,133.57
90933.594,435.547,0.435547,137.76
91380.859,447.266,0.447266,134.15
91824.219,443.359,0.443359,135.33
92261.719,437.5,0.4375,137.14
92710.938,449.219,0.449219,133.57
93148.438,437.5,0.4375,137.14
93585.938,437.5,0.4375,137.14
94029.297,443.359,0.443359,135.33
94470.703,441.406,0.441406,135.93
94904.297,433.594,0.433594,138.38
95343.75,439.453,0.439453,136.53
95787.109,443.359,0.443359,135.33
96230.469,443.359,0.443359,135.33
96673.828,443.359,0.443359,135.33
97126.953,453.125,0.453125,132.41
97587.891,460.938,0.460938,130.17
98041.016,453.125,0.453125,132.41
98505.859,464.844,0.464844,129.08
98964.844,458.984,0.458984,130.72
