time_ms,rr_ms,rr_s,hr_bpm
994.141,500.0,0.5,120.0
1462.891,468.75,0.46875,128.0
1970.703,507.812,0.507812,118.15
2451.172,480.469,0.480469,124.88
2939.453,488.281,0.488281,122.88
3408.203,468.75,0.46875,128.0
4310.547,902.344,0.902344,66.49
4789.062,478.516,0.478516,125.39
5248.047,458.984,0.458984,130.72
5703.125,455.078,0.455078,131.85
6152.344,449.219,0.449219,133.57
6601.562,449.219,0.449219,133.57
7046.875,445.312,0.445312,134.74
7474.609,427.734,0.427734,140.27
7910.156,435.547,0.435547,137.76
8337.891,427.734,0.427734,140.27
8769.531,431.641,0.431641,139.0
9197.266,427.734,0.427734,140.27
9630.859,433.594,0.433594,138.38
10066.406,435.547,0.435547,137.76
10488.281,421.875,0.421875,142.22
10916.016,427.734,0.427734,140.27
11339.844,423.828,0.423828,141.57
11775.391,435.547,0.435547,137.76
12224.609,449.219,0.449219,133.57
12654.297,429.688,0.429688,139.64
13085.938,431.641,0.431641,139.0
13523.438,437.5,0.4375,137.14
13962.891,439.453,0.439453,136.53
14390.625,427.734,0.427734,140.27
14816.406,425.781,0.425781,140.92
15240.234,423.828,0.423828,141.57
15658.203,417.969,0.417969,143.55
16093.75,435.547,0.435547,137.76
16458.984,365.234,0.365234,164.28
17042.969,583.984,0.583984,102.74
17527.344,484.375,0.484375,123.87
17996.094,468.75,0.46875,128.0
18468.75,472.656,0.472656,126.94
18927.734,458.984,0.458984,130.72
19382.812,455.078,0.455078,131.85
19837.891,455.078,0.455078,131.85
20271.484,433.594,0.433594,138.38
20720.703,449.219,0.449219,133.57
21164.062,443.359,0.443359,135.33
21615.234,451.172,0.451172,132.99
22054.688,439.453,0.439453,136.53
22498.047,443.359,0.443359,135.33
22931.641,433.594,0.433594,138.38
23355.469,423.828,0.423828,141.57
23781.25,425.781,0.425781,140.92
24216.797,435.547,0.435547,137.76
24628.906,412.109,0.412109,145.59
25074.219,445.312,0.445312,134.74
25498.047,423.828,0.423828,141.57
25912.109,414.062,0.414062,144.91
26332.031,419.922,0.419922,142.88
26648.438,316.406,0.316406,189.63
27160.156,511.719,0.511719,117.25
27585.938,425.781,0.425781,140.92
28009.766,423.828,0.423828,141.57
28435.547,425.781,0.425781,140.92
28863.281,427.734,0.427734,140.27
29285.156,421.875,0.421875,142.22
29703.125,417.969,0.417969,143.55
30123.047,419.922,0.419922,142.88
30564.453,441.406,0.441406,135.93
30986.328,421.875,0.421875,142.22
31408.203,421.875,0.421875,142.22
31833.984,425.781,0.425781,140.92
32253.906,419.922,0.419922,142.88
32675.781,421.875,0.421875,142.22
33103.516,427.734,0.427734,140.27
33529.297,425.781,0.425781,140.92
33931.641,402.344,0.402344,149.13
34357.422,425.781,0.425781,140.92
34777.344,419.922,0.419922,142.88
35199.219,421.875,0.421875,142.22
35621.094,421.875,0.421875,142.22
36039.062,417.969,0.417969,143.55
36460.938,421.875,0.421875,142.22
36875.0,414.062,0.414062,144.91
37287.109,412.109,0.412109,145.59
37699.219,412.109,0.412109,145.59
38101.562,402.344,0.402344,149.13
38513.672,412.109,0.412109,145.59
38921.875,408.203,0.408203,146.99
39324.219,402.344,0.402344,149.13
39734.375,410.156,0.410156,146.29
40140.625,406.25,0.40625,147.69
40548.828,408.203,0.408203,146.99
41394.531,845.703,0.845703,70.95
41701.172,306.641,0.306641,195.67
42224.609,523.438,0.523438,114.63
42628.906,404.297,0.404297,148.41
43039.062,410.156,0.410156,146.29
43437.5,398.438,0.398438,150.59
43833.984,396.484,0.396484,151.33
44238.281,404.297,0.404297,148.41
44640.625,402.344,0.402344,149.13
45062.5,421.875,0.421875,142.22
45460.938,398.438,0.398438,150.59
45859.375,398.438,0.398438,150.59
46259.766,400.391,0.400391,149.85
46656.25,396.484,0.396484,151.33
47054.688,398.438,0.398438,150.59
47458.984,404.297,0.404297,148.41
47859.375,400.391,0.400391,149.85
48259.766,400.391,0.400391,149.85
48660.156,400.391,0.400391,149.85
49058.594,398.438,0.398438,150.59
49455.078,396.484,0.396484,151.33
49855.469,400.391,0.400391,149.85
50253.906,398.438,0.398438,150.59
50652.344,398.438,0.398438,150.59
51048.828,396.484,0.396484,151.33
51449.219,400.391,0.400391,149.85
51847.656,398.438,0.398438,150.59
52242.188,394.531,0.394531,152.08
52640.625,398.438,0.398438,150.59
53023.438,382.812,0.382812,156.73
53410.156,386.719,0.386719,155.15
53804.688,394.531,0.394531,152.08
54220.703,416.016,0.416016,144.23
54634.766,414.062,0.414062,144.91
55052.734,417.969,0.417969,143.55
55474.609,421.875,0.421875,142.22
55888.672,414.062,0.414062,144.91
56308.594,419.922,0.419922,142.88
56728.516,419.922,0.419922,142.88
57146.484,417.969,0.417969,143.55
57560.547,414.062,0.414062,144.91
57980.469,419.922,0.419922,142.88
58394.531,414.062,0.414062,144.91
58794.922,400.391,0.400391,149.85
59210.938,416.016,0.416016,144.23
59630.859,419.922,0.419922,142.88
60039.062,408.203,0.408203,146.99
60453.125,414.062,0.414062,144.91
60871.094,417.969,0.417969,143.55
61283.203,412.109,0.412109,145.59
61703.125,419.922,0.419922,142.88
62117.188,414.062,0.414062,144.91
62531.25,414.062,0.414062,144.91
62945.312,414.062,0.414062,144.91
63359.375,414.062,0.414062,144.91
63773.438,414.062,0.414062,144.91
64185.547,412.109,0.412109,145.59
64595.703,410.156,0.410156,146.29
65001.953,406.25,0.40625,147.69
65423.828,421.875,0.421875,142.22
65841.797,417.969,0.417969,143.55
66269.531,427.734,0.427734,140.27
66693.359,423.828,0.423828,141.57
67111.328,417.969,0.417969,143.55
67533.203,421.875,0.421875,142.22
67955.078,421.875,0.421875,142.22
68367.188,412.109,0.412109,145.59
68791.016,423.828,0.423828,141.57
69210.938,419.922,0.419922,142.88
69630.859,419.922,0.419922,142.88
70048.828,417.969,0.417969,143.55
70462.891,414.062,0.414062,144.91
70880.859,417.969,0.417969,143.55
71289.062,408.203,0.408203,146.99
71707.031,417.969,0.417969,143.55
72130.859,423.828,0.423828,141.57
72539.062,408.203,0.408203,146.99
72949.219,410.156,0.410156,146.29
73369.141,419.922,0.419922,142.88
73785.156,416.016,0.416016,144.23
74205.078,419.922,0.419922,142.88
74623.047,417.969,0.417969,143.55
75039.062,416.016,0.416016,144.23
75458.984,419.922,0.419922,142.88
75880.859,421.875,0.421875,142.22
76291.016,410.156,0.410156,146.29
76716.797,425.781,0.425781,140.92
77134.766,417.969,0.417969,143.55
77552.734,417.969,0.417969,143.55
77974.609,421.875,0.421875,142.22
78398.438,423.828,0.423828,141.57
78816.406,417.969,0.417969,143.55
79244.141,427.734,0.427734,140.27
79658.203,414.062,0.414062,144.91
80074.219,416.016,0.416016,144.23
80492.188,417.969,0.417969,143.55
80906.25,414.062,0.414062,144.91
81322.266,416.016,0.416016,144.23
81744.141,421.875,0.421875,142.22
82162.109,417.969,0.417969,143.55
82582.031,419.922,0.419922,142.88
82996.094,414.062,0.414062,144.91
83412.109,416.016,0.416016,144.23
83822.266,410.156,0.410156,146.29
84228.516,406.25,0.40625,147.69
84642.578,414.062,0.414062,144.91
85050.781,408.203,0.408203,146.99
85455.078,404.297,0.404297,148.41
85869.141,414.062,0.414062,144.91
86275.391,406.25,0.40625,147.69
86677.734,402.344,0.402344,149.13
87085.938,408.203,0.408203,146.99
87490.234,404.297,0.404297,148.41
87894.531,404.297,0.404297,148.41
88302.734,408.203,0.408203,146.99
88707.031,404.297,0.404297,148.41
89109.375,402.344,0.402344,149.13
89509.766,400.391,0.400391,149.85
89912.109,402.344,0.402344,149.13
90312.5,400.391,0.400391,149.85
90716.797,404.297,0.404297,148.41
91113.281,396.484,0.396484,151.33
91509.766,396.484,0.396484,151.33
91914.062,404.297,0.404297,148.41
92310.547,396.484,0.396484,151.33
92716.797,406.25,0.40625,147.69
93117.188,400.391,0.400391,149.85
93521.484,404.297,0.404297,148.41
93929.688,408.203,0.408203,146.99
94330.078,400.391,0.400391,149.85
94730.469,400.391,0.400391,149.85
95125.0,394.531,0.394531,152.08
95523.438,398.438,0.398438,150.59
95914.062,390.625,0.390625,153.6
