time_ms,rr_ms,rr_s,hr_bpm
1685.547,683.594,0.683594,87.77
2380.859,695.312,0.695312,86.29
3039.062,658.203,0.658203,91.16
3695.312,656.25,0.65625,91.43
4333.984,638.672,0.638672,93.94
4968.75,634.766,0.634766,94.52
5582.031,613.281,0.613281,97.83
6353.516,771.484,0.771484,77.77
6781.25,427.734,0.427734,140.27
7501.953,720.703,0.720703,83.25
8066.406,564.453,0.564453,106.3
8503.906,437.5,0.4375,137.14
9099.609,595.703,0.595703,100.72
9703.125,603.516,0.603516,99.42
10296.875,593.75,0.59375,101.05
10869.141,572.266,0.572266,104.85
11435.547,566.406,0.566406,105.93
11982.422,546.875,0.546875,109.71
12523.438,541.016,0.541016,110.9
13058.594,535.156,0.535156,112.12
13593.75,535.156,0.535156,112.12
14121.094,527.344,0.527344,113.78
14658.203,537.109,0.537109,111.71
15189.453,531.25,0.53125,112.94
15708.984,519.531,0.519531,115.49
16240.234,531.25,0.53125,112.94
17054.688,814.453,0.814453,73.67
17818.359,763.672,0.763672,78.57
18341.797,523.438,0.523438,114.63
18869.141,527.344,0.527344,113.78
19392.578,523.438,0.523438,114.63
20455.078,1062.5,1.0625,56.47
21519.531,1064.453,1.064453,56.37
21908.203,388.672,0.388672,154.37
22583.984,675.781,0.675781,88.79
23107.422,523.438,0.523438,114.63
23632.812,525.391,0.525391,114.2
24166.016,533.203,0.533203,112.53
24703.125,537.109,0.537109,111.71
25240.234,537.109,0.537109,111.71
25787.109,546.875,0.546875,109.71
26341.797,554.688,0.554688,108.17
26894.531,552.734,0.552734,108.55
27437.5,542.969,0.542969,110.5
27992.188,554.688,0.554688,108.17
28527.344,535.156,0.535156,112.12
29068.359,541.016,0.541016,110.9
29595.703,527.344,0.527344,113.78
30117.188,521.484,0.521484,115.06
30677.734,560.547,0.560547,107.04
31126.953,449.219,0.449219,133.57
31626.953,500.0,0.5,120.0
32126.953,500.0,0.5,120.0
32626.953,500.0,0.5,120.0
33123.047,496.094,0.496094,120.94
33611.328,488.281,0.488281,122.88
34107.422,496.094,0.496094,120.94
34603.516,496.094,0.496094,120.94
35148.438,544.922,0.544922,110.11
35589.844,441.406,0.441406,135.93
36068.359,478.516,0.478516,125.39
36552.734,484.375,0.484375,123.87
37039.062,486.328,0.486328,123.37
37791.016,751.953,0.751953,79.79
38501.953,710.938,0.710938,84.4
38986.328,484.375,0.484375,123.87
39462.891,476.562,0.476562,125.9
39937.5,474.609,0.474609,126.42
40427.734,490.234,0.490234,122.39
40914.062,486.328,0.486328,123.37
41417.969,503.906,0.503906,119.07
41902.344,484.375,0.484375,123.87
42685.547,783.203,0.783203,76.61
43396.484,710.938,0.710938,84.4
43888.672,492.188,0.492188,121.9
44373.047,484.375,0.484375,123.87
44873.047,500.0,0.5,120.0
45371.094,498.047,0.498047,120.47
45861.328,490.234,0.490234,122.39
46359.375,498.047,0.498047,120.47
46857.422,498.047,0.498047,120.47
47359.375,501.953,0.501953,119.53
47867.188,507.812,0.507812,118.15
48367.188,500.0,0.5,120.0
48867.188,500.0,0.5,120.0
49373.047,505.859,0.505859,118.61
49869.141,496.094,0.496094,120.94
50361.328,492.188,0.492188,121.9
50837.891,476.562,0.476562,125.9
51330.078,492.188,0.492188,121.9
51820.312,490.234,0.490234,122.39
52322.266,501.953,0.501953,119.53
52828.125,505.859,0.505859,118.61
53326.172,498.047,0.498047,120.47
53830.078,503.906,0.503906,119.07
54333.984,503.906,0.503906,119.07
54841.797,507.812,0.507812,118.15
55341.797,500.0,0.5,120.0
55902.344,560.547,0.560547,107.04
56347.656,445.312,0.445312,134.74
56849.609,501.953,0.501953,119.53
57343.75,494.141,0.494141,121.42
57835.938,492.188,0.492188,121.9
58318.359,482.422,0.482422,124.37
58812.5,494.141,0.494141,121.42
59408.203,595.703,0.595703,100.72
59791.016,382.812,0.382812,156.73
60250.0,458.984,0.458984,130.72
60734.375,484.375,0.484375,123.87
61212.891,478.516,0.478516,125.39
61541.016,328.125,0.328125,182.86
62005.859,464.844,0.464844,129.08
63197.266,1191.406,1.191406,50.36
63726.562,529.297,0.529297,113.36
64406.25,679.688,0.679688,88.28
65054.688,648.438,0.648438,92.53
65691.406,636.719,0.636719,94.23
66312.5,621.094,0.621094,96.6
66890.625,578.125,0.578125,103.78
67476.562,585.938,0.585938,102.4
68054.688,578.125,0.578125,103.78
68642.578,587.891,0.587891,102.06
69212.891,570.312,0.570312,105.21
69789.062,576.172,0.576172,104.14
70369.141,580.078,0.580078,103.43
70941.406,572.266,0.572266,104.85
71517.578,576.172,0.576172,104.14
72103.516,585.938,0.585938,102.4
72673.828,570.312,0.570312,105.21
73222.656,548.828,0.548828,109.32
73763.672,541.016,0.541016,110.9
74119.141,355.469,0.355469,168.79
74824.219,705.078,0.705078,85.1
75345.703,521.484,0.521484,115.06
75861.328,515.625,0.515625,116.36
76373.047,511.719,0.511719,117.25
76882.812,509.766,0.509766,117.7
77392.578,509.766,0.509766,117.7
77898.438,505.859,0.505859,118.61
78404.297,505.859,0.505859,118.61
78902.344,498.047,0.498047,120.47
79402.344,500.0,0.5,120.0
79902.344,500.0,0.5,120.0
80394.531,492.188,0.492188,121.9
80882.812,488.281,0.488281,122.88
81367.188,484.375,0.484375,123.87
81849.609,482.422,0.482422,124.37
82333.984,484.375,0.484375,123.87
82824.219,490.234,0.490234,122.39
83314.453,490.234,0.490234,122.39
83820.312,505.859,0.505859,118.61
84316.406,496.094,0.496094,120.94
84818.359,501.953,0.501953,119.53
85312.5,494.141,0.494141,121.42
85804.688,492.188,0.492188,121.9
86300.781,496.094,0.496094,120.94
86808.594,507.812,0.507812,118.15
87230.469,421.875,0.421875,142.22
87828.125,597.656,0.597656,100.39
88330.078,501.953,0.501953,119.53
88839.844,509.766,0.509766,117.7
89349.609,509.766,0.509766,117.7
89857.422,507.812,0.507812,118.15
90371.094,513.672,0.513672,116.81
90876.953,505.859,0.505859,118.61
91384.766,507.812,0.507812,118.15
91882.812,498.047,0.498047,120.47
92384.766,501.953,0.501953,119.53
92882.812,498.047,0.498047,120.47
93384.766,501.953,0.501953,119.53
93888.672,503.906,0.503906,119.07
94390.625,501.953,0.501953,119.53
94896.484,505.859,0.505859,118.61
95396.484,500.0,0.5,120.0
95728.516,332.031,0.332031,180.71
96402.344,673.828,0.673828,89.04
96857.422,455.078,0.455078,131.85
97392.578,535.156,0.535156,112.12
97888.672,496.094,0.496094,120.94
98378.906,490.234,0.490234,122.39
98878.906,500.0,0.5,120.0
99384.766,505.859,0.505859,118.61
99896.484,511.719,0.511719,117.25
