time_ms,rr_ms,rr_s,hr_bpm
931.641,568.359,0.568359,105.57
1523.438,591.797,0.591797,101.39
2074.219,550.781,0.550781,108.94
2585.938,511.719,0.511719,117.25
3033.203,447.266,0.447266,134.15
3976.562,943.359,0.943359,63.6
4462.891,486.328,0.486328,123.37
5031.25,568.359,0.568359,105.57
5650.391,619.141,0.619141,96.91
6226.562,576.172,0.576172,104.14
6759.766,533.203,0.533203,112.53
7267.578,507.812,0.507812,118.15
7757.812,490.234,0.490234,122.39
8226.562,468.75,0.46875,128.0
8685.547,458.984,0.458984,130.72
9564.453,878.906,0.878906,68.27
10021.484,457.031,0.457031,131.28
10466.797,445.312,0.445312,134.74
10908.203,441.406,0.441406,135.93
11349.609,441.406,0.441406,135.93
11796.875,447.266,0.447266,134.15
12228.516,431.641,0.431641,139.0
12652.344,423.828,0.423828,141.57
13078.125,425.781,0.425781,140.92
13503.906,425.781,0.425781,140.92
13929.688,425.781,0.425781,140.92
14347.656,417.969,0.417969,143.55
15203.125,855.469,0.855469,70.14
15626.953,423.828,0.423828,141.57
16035.156,408.203,0.408203,146.99
16445.312,410.156,0.410156,146.29
16835.938,390.625,0.390625,153.6
17224.609,388.672,0.388672,154.37
17619.141,394.531,0.394531,152.08
18025.391,406.25,0.40625,147.69
18437.5,412.109,0.412109,145.59
18863.281,425.781,0.425781,140.92
19306.641,443.359,0.443359,135.33
19753.906,447.266,0.447266,134.15
20210.938,457.031,0.457031,131.28
20656.25,445.312,0.445312,134.74
21099.609,443.359,0.443359,135.33
21527.344,427.734,0.427734,140.27
21935.547,408.203,0.408203,146.99
22351.562,416.016,0.416016,144.23
22763.672,412.109,0.412109,145.59
23162.109,398.438,0.398438,150.59
23566.406,404.297,0.404297,148.41
23970.703,404.297,0.404297,148.41
24373.047,402.344,0.402344,149.13
24771.484,398.438,0.398438,150.59
25166.016,394.531,0.394531,152.08
25564.453,398.438,0.398438,150.59
25964.844,400.391,0.400391,149.85
26367.188,402.344,0.402344,149.13
26779.297,412.109,0.412109,145.59
27187.5,408.203,0.408203,146.99
27593.75,406.25,0.40625,147.69
27994.141,400.391,0.400391,149.85
28394.531,400.391,0.400391,149.85
28804.688,410.156,0.410156,146.29
29205.078,400.391,0.400391,149.85
29605.469,400.391,0.400391,149.85
30419.922,814.453,0.814453,73.67
30822.266,402.344,0.402344,149.13
31224.609,402.344,0.402344,149.13
31621.094,396.484,0.396484,151.33
32019.531,398.438,0.398438,150.59
32412.109,392.578,0.392578,152.84
32812.5,400.391,0.400391,149.85
33208.984,396.484,0.396484,151.33
33609.375,400.391,0.400391,149.85
34009.766,400.391,0.400391,149.85
34414.062,404.297,0.404297,148.41
34832.031,417.969,0.417969,143.55
35261.719,429.688,0.429688,139.64
35689.453,427.734,0.427734,140.27
36113.281,423.828,0.423828,141.57
36560.547,447.266,0.447266,134.15
36998.047,437.5,0.4375,137.14
37412.109,414.062,0.414062,144.91
37828.125,416.016,0.416016,144.23
38236.328,408.203,0.408203,146.99
38644.531,408.203,0.408203,146.99
39050.781,406.25,0.40625,147.69
39458.984,408.203,0.408203,146.99
39869.141,410.156,0.410156,146.29
40298.828,429.688,0.429688,139.64
40712.891,414.062,0.414062,144.91
41126.953,414.062,0.414062,144.91
41529.297,402.344,0.402344,149.13
41929.688,400.391,0.400391,149.85
42330.078,400.391,0.400391,149.85
42726.562,396.484,0.396484,151.33
43123.047,396.484,0.396484,151.33
43523.438,400.391,0.400391,149.85
43919.922,396.484,0.396484,151.33
44324.219,404.297,0.404297,148.41
44730.469,406.25,0.40625,147.69
45134.766,404.297,0.404297,148.41
45550.781,416.016,0.416016,144.23
45958.984,408.203,0.408203,146.99
46359.375,400.391,0.400391,149.85
46761.719,402.344,0.402344,149.13
47185.547,423.828,0.423828,141.57
47589.844,404.297,0.404297,148.41
47986.328,396.484,0.396484,151.33
48380.859,394.531,0.394531,152.08
48775.391,394.531,0.394531,152.08
49167.969,392.578,0.392578,152.84
49554.688,386.719,0.386719,155.15
49947.266,392.578,0.392578,152.84
50337.891,390.625,0.390625,153.6
50716.797,378.906,0.378906,158.35
51101.562,384.766,0.384766,155.94
51509.766,408.203,0.408203,146.99
51898.438,388.672,0.388672,154.37
52287.109,388.672,0.388672,154.37
52671.875,384.766,0.384766,155.94
53052.734,380.859,0.380859,157.54
53435.547,382.812,0.382812,156.73
53841.797,406.25,0.40625,147.69
54226.562,384.766,0.384766,155.94
54613.281,386.719,0.386719,155.15
55017.578,404.297,0.404297,148.41
55402.344,384.766,0.384766,155.94
55787.109,384.766,0.384766,155.94
56169.922,382.812,0.382812,156.73
56548.828,378.906,0.378906,158.35
56957.031,408.203,0.408203,146.99
57363.281,406.25,0.40625,147.69
57763.672,400.391,0.400391,149.85
58164.062,400.391,0.400391,149.85
58572.266,408.203,0.408203,146.99
58972.656,400.391,0.400391,149.85
59371.094,398.438,0.398438,150.59
59765.625,394.531,0.394531,152.08
60164.062,398.438,0.398438,150.59
60564.453,400.391,0.400391,149.85
60972.656,408.203,0.408203,146.99
61382.812,410.156,0.410156,146.29
61791.016,408.203,0.408203,146.99
62197.266,406.25,0.40625,147.69
62605.469,408.203,0.408203,146.99
63011.719,406.25,0.40625,147.69
63421.875,410.156,0.410156,146.29
63835.938,414.062,0.414062,144.91
64253.906,417.969,0.417969,143.55
64677.734,423.828,0.423828,141.57
65095.703,417.969,0.417969,143.55
65509.766,414.062,0.414062,144.91
65921.875,412.109,0.412109,145.59
66335.938,414.062,0.414062,144.91
66736.328,400.391,0.400391,149.85
67144.531,408.203,0.408203,146.99
67546.875,402.344,0.402344,149.13
67949.219,402.344,0.402344,149.13
68351.562,402.344,0.402344,149.13
68751.953,400.391,0.400391,149.85
69150.391,398.438,0.398438,150.59
69544.922,394.531,0.394531,152.08
69943.359,398.438,0.398438,150.59
70339.844,396.484,0.396484,151.33
70750.0,410.156,0.410156,146.29
71207.031,457.031,0.457031,131.28
71902.344,695.312,0.695312,86.29
72513.672,611.328,0.611328,98.15
73099.609,585.938,0.585938,102.4
73597.656,498.047,0.498047,120.47
74060.547,462.891,0.462891,129.62
74509.766,449.219,0.449219,133.57
74939.453,429.688,0.429688,139.64
75361.328,421.875,0.421875,142.22
75779.297,417.969,0.417969,143.55
76201.172,421.875,0.421875,142.22
76615.234,414.062,0.414062,144.91
77021.484,406.25,0.40625,147.69
77437.5,416.016,0.416016,144.23
77851.562,414.062,0.414062,144.91
78261.719,410.156,0.410156,146.29
78666.016,404.297,0.404297,148.41
79070.312,404.297,0.404297,148.41
79470.703,400.391,0.400391,149.85
79871.094,400.391,0.400391,149.85
80271.484,400.391,0.400391,149.85
80664.062,392.578,0.392578,152.84
81058.594,394.531,0.394531,152.08
81453.125,394.531,0.394531,152.08
81849.609,396.484,0.396484,151.33
82257.812,408.203,0.408203,146.99
82650.391,392.578,0.392578,152.84
83044.922,394.531,0.394531,152.08
83439.453,394.531,0.394531,152.08
83835.938,396.484,0.396484,151.33
84232.422,396.484,0.396484,151.33
84630.859,398.438,0.398438,150.59
85027.344,396.484,0.396484,151.33
85423.828,396.484,0.396484,151.33
85820.312,396.484,0.396484,151.33
86214.844,394.531,0.394531,152.08
86609.375,394.531,0.394531,152.08
87000.0,390.625,0.390625,153.6
87390.625,390.625,0.390625,153.6
87775.391,384.766,0.384766,155.94
88160.156,384.766,0.384766,155.94
88550.781,390.625,0.390625,153.6
88941.406,390.625,0.390625,153.6
89326.172,384.766,0.384766,155.94
89710.938,384.766,0.384766,155.94
90097.656,386.719,0.386719,155.15
90488.281,390.625,0.390625,153.6
90880.859,392.578,0.392578,152.84
91273.438,392.578,0.392578,152.84
91666.016,392.578,0.392578,152.84
92064.453,398.438,0.398438,150.59
92462.891,398.438,0.398438,150.59
92855.469,392.578,0.392578,152.84
93251.953,396.484,0.396484,151.33
93650.391,398.438,0.398438,150.59
94048.828,398.438,0.398438,150.59
94441.406,392.578,0.392578,152.84
94837.891,396.484,0.396484,151.33
95230.469,392.578,0.392578,152.84
95625.0,394.531,0.394531,152.08
96019.531,394.531,0.394531,152.08
96408.203,388.672,0.388672,154.37
96794.922,386.719,0.386719,155.15
97187.5,392.578,0.392578,152.84
97572.266,384.766,0.384766,155.94
97960.938,388.672,0.388672,154.37
98347.656,386.719,0.386719,155.15
98734.375,386.719,0.386719,155.15
99117.188,382.812,0.382812,156.73
99500.0,382.812,0.382812,156.73
99882.812,382.812,0.382812,156.73
100273.438,390.625,0.390625,153.6
100660.156,386.719,0.386719,155.15
101050.781,390.625,0.390625,153.6
101445.312,394.531,0.394531,152.08
101843.75,398.438,0.398438,150.59
102250.0,406.25,0.40625,147.69
102658.203,408.203,0.408203,146.99
103074.219,416.016,0.416016,144.23
103500.0,425.781,0.425781,140.92
103923.828,423.828,0.423828,141.57
104353.516,429.688,0.429688,139.64
104769.531,416.016,0.416016,144.23
105183.594,414.062,0.414062,144.91
105595.703,412.109,0.412109,145.59
106003.906,408.203,0.408203,146.99
106419.922,416.016,0.416016,144.23
106833.984,414.062,0.414062,144.91
107250.0,416.016,0.416016,144.23
107658.203,408.203,0.408203,146.99
108068.359,410.156,0.410156,146.29
108486.328,417.969,0.417969,143.55
108898.438,412.109,0.412109,145.59
109312.5,414.062,0.414062,144.91
109728.516,416.016,0.416016,144.23
110142.578,414.062,0.414062,144.91
110560.547,417.969,0.417969,143.55
110984.375,423.828,0.423828,141.57
111416.016,431.641,0.431641,139.0
111837.891,421.875,0.421875,142.22
112257.812,419.922,0.419922,142.88
112677.734,419.922,0.419922,142.88
113105.469,427.734,0.427734,140.27
113541.016,435.547,0.435547,137.76
113974.609,433.594,0.433594,138.38
114400.391,425.781,0.425781,140.92
114822.266,421.875,0.421875,142.22
115244.141,421.875,0.421875,142.22
115667.969,423.828,0.423828,141.57
116103.516,435.547,0.435547,137.76
116468.75,365.234,0.365234,164.28
116904.297,435.547,0.435547,137.76
117332.031,427.734,0.427734,140.27
117753.906,421.875,0.421875,142.22
118179.688,425.781,0.425781,140.92
118609.375,429.688,0.429688,139.64
119031.25,421.875,0.421875,142.22
